1740523210.0377903,110,110,110,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523210.0377903.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523210.0377903.png,8.221355842148629,3.7901619946217058,-9.14719079873338,7.983824586078051,3.450668331882457,-7.558848792396711
1740523216.3062341,110,110,110.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523216.3062341.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523216.3062341.png,8.071862180897515,3.8203581449980404,-9.241878663321598,7.982089399845796,3.4582518981565746,-7.580756659880501
1740523222.3990755,110,110,111.5,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523222.3990755.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523222.3990755.png,8.10409413938049,3.908130276307277,-9.333401141259152,7.98859456738797,3.4450795886204726,-7.548887878909874
1740523228.7958126,110,111.5,113.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523228.7958126.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523228.7958126.png,7.852318544133998,3.34821840861968,-9.027027745299048,7.981684847126792,3.4447782884967197,-7.542196703122199
1740523234.616228,110,111.5,113.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523234.616228.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523234.616228.png,7.9280761194714175,3.4360512784876174,-9.055021624694229,8.00046032313341,3.4566119533429123,-7.569541625438551
1740523240.708846,110,111.5,111.5,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523240.708846.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523240.708846.png,8.142729013543986,3.8233107822263133,-9.354095948828697,7.980465546525091,3.454921789421341,-7.571246338363896
1740523247.105174,110,113.0,110.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523247.105174.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523247.105174.png,8.764800107021568,3.633424860268509,-8.975435946248458,7.993061766777331,3.4430074689567967,-7.532903172057714
1740523252.9103413,110,113.0,110.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523252.9103413.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523252.9103413.png,8.516351545593437,3.5366438333473416,-8.938439708962598,7.99432955193422,3.4501429926541713,-7.546607856450426
1740523259.0352042,110,113.0,111.5,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523259.0352042.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523259.0352042.png,8.708036474610587,3.5782361904888424,-8.879339394929382,7.979830260626762,3.4488748570148458,-7.535455253605907
1740523265.4157128,111.5,113.0,113.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523265.4157128.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523265.4157128.png,8.399567982030153,3.269178092426547,-8.937046629762822,7.985487603815281,3.442144702798921,-7.531798033940534
1740523271.2044942,111.5,113.0,113.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523271.2044942.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523271.2044942.png,8.419462360593844,3.392076496385018,-9.088329763322527,8.010102988194411,3.455686243513547,-7.548186430999189
1740523277.2815235,111.5,113.0,111.5,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523277.2815235.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523277.2815235.png,8.69863186330295,3.7647375442130167,-9.064985869554635,7.983820168286548,3.4492243440566246,-7.540680406064439
1740523283.6617,111.5,111.5,110.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523283.6617.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523283.6617.png,8.287424563903517,3.953348515971754,-9.182151437166306,7.989646543125518,3.444693623536377,-7.533815948236596
1740523289.4827676,111.5,111.5,110.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523289.4827676.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523289.4827676.png,8.170014660754436,3.80167217538371,-9.067366845472145,8.009477151100933,3.451774834407266,-7.546117330463598
1740523295.55916,111.5,111.5,111.5,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523295.55916.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523295.55916.png,8.219853524807125,3.9523137615321846,-9.25818945078351,7.998028288567708,3.440502969571644,-7.5291947890287965
1740523301.9240246,111.5,110.0,113.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523301.9240246.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523301.9240246.png,7.8250054938783284,3.661271210827419,-9.192001217398472,7.997784270656482,3.4548406164411003,-7.557075100506255
1740523307.7122803,111.5,110.0,113.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523307.7122803.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523307.7122803.png,7.807120160879537,3.6518456025287995,-9.137939806157082,7.96651025440425,3.5440661762162122,-7.769978796271625
1740523313.837292,111.5,110.0,111.5,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523313.837292.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523313.837292.png,8.042012708569835,4.007703258924565,-9.435410404707085,7.9884652620059775,3.451652883290744,-7.5496570528926386
1740523320.2021523,113.0,110.0,110.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523320.2021523.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523320.2021523.png,8.126679547060872,4.232378083866038,-9.347471723774047,8.000429362339583,3.451119790688909,-7.551695528085024
1740523326.0388267,113.0,110.0,110.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523326.0388267.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523326.0388267.png,8.011987751554923,4.235342129642463,-9.552555510645808,7.991505521338382,3.440919217016305,-7.525940641005498
1740523332.0835757,113.0,110.0,111.5,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523332.0835757.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523332.0835757.png,8.236219068222999,4.323324461598985,-9.345505492614627,7.9904750445391945,3.4622331568393694,-7.582062460632349
1740523338.4637785,113.0,111.5,113.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523338.4637785.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523338.4637785.png,7.72019601802218,3.944839006913933,-9.31395632944649,7.989657484185324,3.454678404178259,-7.5684271297512105
1740523344.252743,113.0,111.5,113.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523344.252743.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523344.252743.png,7.737199098523245,3.8975012249309087,-9.173783216795377,7.996096759367096,3.4652170984237953,-7.583214412501365
1740523350.3293233,113.0,111.5,111.5,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523350.3293233.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523350.3293233.png,8.310060113099045,4.31431910104537,-9.388296882295364,7.993959263577913,3.456979708139292,-7.556319913599501
1740523356.6783254,113.0,113.0,110.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523356.6783254.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523356.6783254.png,8.686506578765817,4.113961693440356,-9.141417636856774,7.995575091667391,3.4618241206853186,-7.579609489382412
1740523362.4827402,113.0,113.0,110.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523362.4827402.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523362.4827402.png,8.769640856938935,4.201602621689812,-9.187541422493453,7.988359220239001,3.442200682768016,-7.536842010612702
1740523368.6078708,113.0,113.0,111.5,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_1_1740523368.6078708.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_09-39-20\cam_0_1740523368.6078708.png,8.827057815358042,4.202921943947807,-9.220057373548332,8.002242085400058,3.456731527687727,-7.56818214330699
