episode,reward,length,timesteps,time_elapsed,rolling_reward_10,rolling_reward_50,rolling_reward_100,avg_distance,final_distance
122,-130.5011514723301,100,12200,36.40202474594116,-137.71915147081017,-144.04119702517986,-152.83476550932974,1.3050115149497612,1.1095269177272815
123,-140.51100026071072,100,12300,37.42904758453369,-137.88055117204786,-143.79043574482202,-152.5569511277601,1.4051100003909511,0.4604316021651045
124,-123.9466987401247,100,12400,37.60482954978943,-137.54260041937232,-143.13684539020062,-152.07907328035682,1.2394669837059782,0.9060414246804825
125,-129.02272599935532,100,12500,37.76352000236511,-136.41115650609134,-142.58895960479975,-151.81720922674984,1.2902272608709198,1.216612945395277
126,-130.93686644732952,100,12600,38.06872296333313,-136.2323208115995,-141.90044465363025,-151.46947643499823,1.3093686626583696,0.6105568462947226
127,-133.86807422339916,100,12700,38.25082540512085,-135.3994499631226,-141.37951521784066,-151.03386008303613,1.3386807389926438,0.9281097271918141
128,-127.8668504357338,100,12800,38.434996366500854,-134.27415527179838,-140.89596796527505,-150.55398332875222,1.2786685017095154,1.3333625737808867
129,-134.65809226036072,100,12900,38.58936429023743,-133.6069773323834,-140.63974788203836,-150.19631150644273,1.346580917300374,1.7755218465570906
130,-140.77236771583557,100,13000,38.763567209243774,-133.1727648720145,-140.3511703465879,-149.89245523821563,1.4077236792225047,2.201639605633557
131,-133.39603728055954,100,13100,39.0157516002655,-132.5479864835739,-140.10236608102917,-149.57503877740353,1.3339603724541609,1.9666171696397867
132,-129.8640437424183,100,13200,39.21368861198425,-132.48427571058272,-139.58849602118136,-149.1397871407494,1.298640438776025,1.5402768051150892
133,-134.6590437591076,100,13300,39.44620656967163,-131.89908006042242,-139.34553820922972,-148.8116082167253,1.3465904340110264,1.1086641313938166
134,-134.16330321878195,100,13400,39.64428114891052,-132.92074050828813,-138.92811937510967,-148.47486877132206,1.3416330279946755,0.9292799987247895
135,-133.5867888778448,100,13500,39.868980884552,-133.37714679613708,-138.59637815743685,-148.22348191414028,1.3358678837321414,1.469106322284538
136,-135.46093353629112,100,13600,40.20135426521301,-133.82955350503326,-138.31406705856324,-147.8514721101895,1.354609335431812,0.9488254431966535
137,-132.0494822859764,100,13700,40.45504593849182,-133.647694311291,-138.07737697020173,-147.45547602463515,1.3204948196525002,1.6201849918612286
138,-129.60268968343735,100,13800,40.68074607849121,-133.82127823606135,-137.61341445997357,-147.094891933538,1.2960268950257174,1.0027395895171762
139,-128.4052834585309,100,13900,40.94202446937561,-133.19599735587835,-137.22405999094246,-146.7282514313981,1.2840528291458504,0.3554712478537856
140,-127.67036539316177,100,14000,41.20979022979736,-131.88579712361098,-136.92118813604117,-146.28365782510488,1.2767036524123707,0.9662212007810862
141,-135.32145994901657,100,14100,41.5662579536438,-132.07833939045668,-136.79478240340947,-145.9004619352147,1.3532145965861033,0.5982702143635478
142,-125.30214645713568,100,14200,42.92188763618469,-131.6221496619284,-136.3870293994248,-145.567848710455,1.2530214616188697,1.4855116161167825
143,-136.67617006599903,100,14300,44.78672528266907,-131.82386229261755,-136.27989493235947,-145.3985101001337,1.3667616949286094,1.014370289127346
144,-129.0255105495453,100,14400,46.568265438079834,-131.3100830256939,-136.0242160283029,-145.15862342823297,1.290255105329416,0.7022053172158705
145,-130.83869520574808,100,14500,46.77921485900879,-131.03527365848421,-135.81007358670234,-144.88691762711852,1.3083869429005732,1.7251686811585973
146,-121.6215389072895,100,14600,47.04463529586792,-129.65133419558407,-135.42770418345927,-144.56449380751698,1.2162153853200923,1.3274462138777245
147,-137.2323437333107,100,14700,47.28301239013672,-130.1696203403175,-135.31166990101337,-144.33500277932734,1.3723234333205792,1.550736502627615
148,-127.11671498417854,100,14800,47.51219320297241,-129.9210228703916,-134.92751554906368,-144.0089811354503,1.2711671509645037,1.3932793842551783
149,-125.33250842988491,100,14900,47.7341103553772,-129.613745367527,-134.50614834830165,-143.69304684322327,1.253325079371823,1.195610983116496
150,-120.67333462834358,100,15000,47.9801721572876,-128.91404229104518,-134.24563450708985,-143.34201838385314,1.206733344311575,0.7365066097711886
151,-136.62458460777998,100,15100,48.314104318618774,-129.04435475692154,-134.0547868707776,-143.02144117493182,1.3662458438270821,1.550736502627615
152,-126.7151405364275,100,15200,48.556108713150024,-129.18565416485072,-133.626763112545,-142.72557047251613,1.2671514010417146,1.3628421359972627
153,-132.97343531250954,100,15300,48.77513813972473,-128.81538068950175,-133.5424681699276,-142.47140816453845,1.3297343495640523,0.8508710766455235
154,-133.63908407092094,100,15400,49.08917999267578,-129.27673804163933,-133.3059597325325,-142.20791182432325,1.3363908438421868,1.2972295517471581
155,-130.40625849366188,100,15500,49.319679498672485,-129.23349437043072,-133.1857856811583,-141.9665243083611,1.3040625840049476,2.1437092536327547
156,-129.19650176912546,100,15600,49.697386026382446,-129.99099065661431,-133.09756987899542,-141.72721882443875,1.2919650114682313,1.6550213357456334
157,-140.684541285038,100,15700,49.94818449020386,-130.33621041178702,-133.2316613677144,-141.5766285885498,1.4068454126655,1.2965964703579804
158,-123.21409785747528,100,15800,50.20139408111572,-129.9459486991167,-133.0635311062634,-141.10004600267857,1.232140976194278,1.3149869903785099
159,-128.68651755154133,100,15900,50.487929344177246,-130.28134961128234,-132.87062960848212,-140.76476920392363,1.2868651761435854,1.203733399361392
160,-128.54950517416,100,16000,51.20670413970947,-131.068966665864,-132.6953099282086,-140.4746703527495,1.2854950520826571,0.3650034172706281
161,-128.24532951414585,100,16100,53.26664066314697,-130.23104115650057,-132.50174724027514,-140.21141520943493,1.2824532914356934,0.9522003027658633
162,-123.55593818426132,100,16200,55.20868158340454,-129.91512092128397,-132.1852703858912,-139.86158957507462,1.2355593776205405,0.9508610511004086
163,-131.0385625064373,100,16300,57.1865017414093,-129.72163364067674,-132.02810157105327,-139.606766477786,1.3103856201788182,0.9704195428888198
164,-117.54275278747082,100,16400,59.22531986236572,-128.11200051233172,-131.8324325014651,-139.31096857111902,1.1754275262771943,1.611630241880639
165,-117.23380981385708,100,16500,59.46438646316528,-126.79475564435124,-131.37036539509893,-138.89907224889845,1.1723381001044748,1.436334692616767
166,-114.58521181344986,100,16600,59.787442684173584,-125.33362664878368,-131.00756516352297,-138.4404041719064,1.1458521167838227,1.7803151764718823
167,-117.06090984493494,100,16700,60.034786224365234,-122.97126350477338,-130.5048477062583,-138.05637780811637,1.1706090929860908,0.8682335062671178
168,-120.12938466668129,100,16800,60.28671169281006,-122.66279218569397,-130.1250394526124,-137.66980874296277,1.2012938443891366,1.7723858077319499
169,-112.77842040359974,100,16900,60.52652096748352,-121.07198247089983,-129.5540104275942,-137.2943008611724,1.1277842022100133,1.6703718826501381
170,-116.91007509827614,100,17000,60.69446897506714,-119.90803946331144,-128.98992208316923,-136.8678979707882,1.1691007451823432,0.8422531271857566
171,-118.35519617795944,100,17100,60.96900296211243,-118.9190261296928,-128.5641495834291,-136.479151641801,1.1835519593959396,1.7076519590857986
172,-122.05637979507446,100,17200,61.13159704208374,-118.76907029077411,-128.39525414988398,-136.21822558753192,1.2205637969731402,1.404034494445679
173,-114.17490181326866,100,17300,61.300374031066895,-117.08270422145725,-127.86853218093515,-135.82948396287858,1.1417490176765932,1.9099772838572184
174,-119.07041418552399,100,17400,61.46516489982605,-117.23547036126256,-127.77100648984313,-135.45392594002186,1.1907041464026917,1.3781758561095474
175,-115.6958472803235,100,17500,61.63302993774414,-117.08167410790921,-127.5044689154625,-135.04671426013113,1.156958466013304,1.4392953886551783
176,-113.9073777794838,100,17600,61.97182250022888,-117.01389070451259,-127.16387914210559,-134.53216189786792,1.139073779321478,1.275483922446396
177,-116.11233760416508,100,17700,62.21133637428284,-116.91903348043562,-126.8087644097209,-134.09413981378077,1.161123373191736,0.5059805315261913
178,-116.42252258956432,100,17800,62.44908690452576,-116.54834727272392,-126.57987785279751,-133.73792290903629,1.1642252228788228,1.4417079542058295
179,-117.86174316704273,100,17900,62.718098878860474,-117.0566795490682,-126.24395087093114,-133.44184937648475,1.1786174318208282,1.5287449613560218
180,-121.01480804383755,100,18000,63.025397062301636,-117.46715284362435,-125.84879967749119,-133.09998501203955,1.210148084774996,1.4089917537530654
181,-109.5450996980071,100,18100,63.34068489074707,-116.58614319562912,-125.37178092584014,-132.73707350343466,1.0954509924698643,0.9677757101607033
182,-121.07750638574362,100,18200,63.603554248809814,-116.48825585469604,-125.19605017870664,-132.392273099944,1.2107750553308165,0.9746421942245331
183,-123.80602405965328,100,18300,63.89878225326538,-117.4513680793345,-124.97898978471756,-132.16226399697362,1.2380602362173598,0.9435197917567971
184,-119.86954083293676,100,18400,64.15514779090881,-117.53128074407577,-124.69311453700065,-131.81061695605516,1.1986954033789576,0.5122427425626344
185,-114.37111589312553,100,18500,65.20107960700989,-117.39880760535598,-124.30880107730627,-131.45258961737156,1.1437111541389644,1.272438002717244
186,-117.30764881521463,100,18600,65.45031952857971,-117.73883470892906,-123.94573538288473,-131.12990122072398,1.1730764827372877,1.4641274689994108
187,-113.84141463041306,100,18700,65.60836243629456,-117.51174241155385,-123.58157402977348,-130.8294754999876,1.1384141457819108,1.6396866144650115
188,-108.81996883451939,100,18800,65.76314520835876,-116.75148703604937,-123.16591961279511,-130.38966703638434,1.0881996847213014,0.8934017150143335
189,-113.23147820681334,100,18900,65.94298100471497,-116.28846054002642,-122.86244350776076,-130.0432517493516,1.1323147797689728,0.5988430371286735
190,-105.0838882252574,100,19000,66.10111856460571,-114.69536855816841,-122.41071396440267,-129.6659510502219,1.050838882076044,1.3088318998895745
191,-110.54321014136076,100,19100,66.4330084323883,-114.79517960250378,-121.91514896824955,-129.3549656858295,1.105432103516522,0.9657470840789055
192,-109.7949595823884,100,19200,66.59097123146057,-113.66692492216825,-121.60500523075461,-128.99601731508972,1.0979495962158834,1.0162824802209953
193,-110.72400263696909,100,19300,66.7577748298645,-112.35872277989984,-121.08596188217402,-128.68292840726673,1.1072400260211483,1.2050735745910153
194,-110.12356428802013,100,19400,66.92496848106384,-111.38412512540818,-120.7079229569435,-128.3660694926232,1.101235642008687,0.9485532296756706
195,-110.33191974461079,100,19500,67.09344506263733,-110.9802055105567,-120.29778744772076,-128.05393051721157,1.1033191954415755,1.5579201798552627
196,-104.24144427850842,100,19600,67.42019081115723,-109.67358505688608,-119.95018555514514,-127.68894486930222,1.0424144396754151,1.595389247738147
197,-107.72411251068115,100,19700,67.66635990142822,-109.06185484491289,-119.36002093069256,-127.33584541585296,1.0772411255673136,0.7974709341052117
198,-112.79275920987129,100,19800,67.90936136245728,-109.45913388244807,-119.07354181520641,-127.00052868213504,1.1279275887986662,0.906030006203478
199,-110.40012885630131,100,19900,68.13689064979553,-109.17599894739688,-118.77489422373473,-126.6405212860182,1.1040012939532133,0.9018691215955762
200,-103.19858731329441,100,20000,68.34247970581055,-108.98746885620058,-118.42539927743375,-126.33551689226181,1.0319858758390672,1.625871968101488
