episode,reward,length,timesteps,time_elapsed,rolling_reward_10,rolling_reward_50,rolling_reward_100
1,-115.06954,100,100,0.46790122985839844,-115.06954,-115.06954,-115.06954
2,-116.098236,100,200,0.5402073860168457,-115.58389,-115.58389,-115.58389
3,-103.74569,100,300,0.6129016876220703,-111.637825,-111.637825,-111.637825
4,-104.38891,100,400,0.6927013397216797,-109.8256,-109.8256,-109.8256
5,-109.85739,100,500,0.7683684825897217,-109.831955,-109.831955,-109.831955
6,-108.69165,100,600,0.9182779788970947,-109.64191,-109.64191,-109.64191
7,-108.27323,100,700,1.0011053085327148,-109.44639,-109.44639,-109.44639
8,-128.59238,100,800,1.072080373764038,-111.83963,-111.83963,-111.83963
9,-114.68052,100,900,1.1467673778533936,-112.15529,-112.15529,-112.15529
10,-111.107994,100,1000,1.2249889373779297,-112.05056,-112.05056,-112.05056
11,-110.2814,100,1100,1.3517560958862305,-111.57174,-111.889725,-111.889725
12,-104.902794,100,1200,1.4249005317687988,-110.452194,-111.30749,-111.30749
13,-109.632164,100,1300,1.5002250671386719,-111.04085,-111.17862,-111.17862
14,-119.174385,100,1400,1.5762403011322021,-112.51939,-111.74975,-111.74975
15,-102.166145,100,1500,1.6489627361297607,-111.75027,-111.11084,-111.11084
16,-109.86492,100,1600,1.7873117923736572,-111.86759,-111.03296,-111.03296
17,-108.798256,100,1700,1.85709810256958,-111.92009,-110.901505,-110.901505
18,-106.4123,100,1800,1.9300944805145264,-109.70209,-110.65211,-110.65211
19,-93.72383,100,1900,2.0069100856781006,-107.60642,-109.76114,-109.76114
20,-100.33784,100,2000,2.0787277221679688,-106.5294,-109.28998,-109.28998
21,-96.56577,100,2100,2.4601023197174072,-105.15784,-108.68406,-108.68406
22,-82.64439,100,2200,2.542055606842041,-102.93201,-107.500435,-107.500435
23,-94.95244,100,2300,2.613668918609619,-101.464035,-106.954865,-106.954865
24,-87.62902,100,2400,2.6837637424468994,-98.309494,-106.149635,-106.149635
25,-83.10355,100,2500,2.7601516246795654,-96.40324,-105.22779,-105.22779
26,-100.881294,100,2600,2.8897948265075684,-95.50487,-105.06062,-105.06062
27,-95.27363,100,2700,2.962843418121338,-94.152405,-104.69814,-104.69814
28,-86.527855,100,2800,3.0433003902435303,-92.163956,-104.0492,-104.0492
29,-73.46175,100,2900,3.1165690422058105,-90.13775,-102.99446,-102.99446
30,-81.701126,100,3000,3.1881916522979736,-88.27408,-102.28468,-102.28468
31,-83.431366,100,3100,3.327514410018921,-86.96065,-101.67651,-101.67651
32,-90.507034,100,3200,3.3991916179656982,-87.7469,-101.32747,-101.32747
33,-92.13044,100,3300,3.4700539112091064,-87.46471,-101.04877,-101.04877
34,-88.21862,100,3400,3.547405958175659,-87.52367,-100.67141,-100.67141
35,-86.65789,100,3500,3.62357759475708,-87.879105,-100.27103,-100.27103
36,-84.441124,100,3600,3.7638907432556152,-86.235085,-99.83131,-99.83131
37,-92.369225,100,3700,3.839977502822876,-85.94463,-99.62962,-99.62962
38,-85.55251,100,3800,3.9102771282196045,-85.8471,-99.25918,-99.25918
39,-73.16886,100,3900,3.982450008392334,-85.81782,-98.590195,-98.590195
40,-90.20453,100,4000,4.058644771575928,-86.66817,-98.380554,-98.380554
41,-76.92001,100,4100,4.47523832321167,-86.01703,-97.857124,-97.857124
42,-72.14043,100,4200,4.555082559585571,-84.18037,-97.24482,-97.24482
43,-78.424416,100,4300,4.624844312667847,-82.80977,-96.80714,-96.80714
44,-71.4311,100,4400,4.697786092758179,-81.13101,-96.230415,-96.230415
45,-79.97949,100,4500,4.7721452713012695,-80.46317,-95.86928,-95.86928
46,-84.6139,100,4600,4.9066596031188965,-80.480446,-95.624596,-95.624596
47,-71.30308,100,4700,4.978636980056763,-78.37383,-95.107124,-95.107124
48,-65.86818,100,4800,5.048634767532349,-76.4054,-94.49798,-94.49798
49,-75.45463,100,4900,5.12572979927063,-76.63398,-94.10934,-94.10934
50,-75.95405,100,5000,5.1984782218933105,-75.20893,-93.74623,-93.74623
51,-75.63302,100,5100,5.340808868408203,-75.08022,-92.9575,-93.39107
52,-81.8398,100,5200,5.413407802581787,-76.05016,-92.27232,-93.16893
53,-78.724045,100,5300,5.484537839889526,-76.080124,-91.771904,-92.896385
54,-76.46321,100,5400,5.5641491413116455,-76.583336,-91.21339,-92.59207
55,-78.93887,100,5500,5.643891334533691,-76.47929,-90.59502,-92.34383
56,-71.921555,100,5600,5.77805233001709,-75.21004,-89.85961,-91.97914
57,-74.39183,100,5700,5.861241102218628,-75.51893,-89.18198,-91.67059
58,-80.37277,100,5800,5.933074712753296,-76.969376,-88.217575,-91.4758
59,-79.17115,100,5900,6.00500226020813,-77.34103,-87.5074,-91.26725
60,-79.163864,100,6000,6.082650899887085,-77.66201,-86.86852,-91.06553
61,-77.60618,100,6100,6.217486381530762,-77.85933,-86.21501,-90.84488
62,-66.712906,100,6200,6.585513114929199,-76.346634,-85.45121,-90.45565
63,-60.76522,100,6300,6.66124701499939,-74.55075,-84.47388,-89.984375
64,-71.69221,100,6400,6.734924077987671,-74.073654,-83.52424,-89.69856
65,-59.467846,100,6500,6.808945178985596,-72.12655,-82.670265,-89.233475
66,-73.74442,100,6600,6.948838233947754,-72.30884,-81.94786,-88.998795
67,-73.646545,100,6700,7.01924204826355,-72.234314,-81.24482,-88.76965
68,-73.78146,100,6800,7.099196434020996,-71.57518,-80.5922,-88.54924
69,-69.62914,100,6900,7.1707611083984375,-70.62099,-80.11031,-88.27503
70,-74.46957,100,7000,7.242100477218628,-70.15154,-79.59294,-88.07781
71,-71.04166,100,7100,7.386552095413208,-69.495094,-79.082466,-87.83786
72,-76.29957,100,7200,7.456330299377441,-70.45376,-78.95557,-87.67761
73,-70.66701,100,7300,7.5285422801971436,-71.44395,-78.46986,-87.44459
74,-64.10059,100,7400,7.604576110839844,-70.68478,-77.99929,-87.12913
75,-82.42646,100,7500,7.683989763259888,-72.980644,-77.98575,-87.06643
76,-67.76414,100,7600,7.826621770858765,-72.382614,-77.3234,-86.81245
77,-75.45808,100,7700,7.903700828552246,-72.563774,-76.92709,-86.664986
78,-77.58955,100,7800,7.9756975173950195,-72.94457,-76.74832,-86.54864
79,-78.356224,100,7900,8.050095796585083,-73.817276,-76.846214,-86.44494
80,-74.83687,100,8000,8.120211124420166,-73.85401,-76.70893,-86.29984
81,-81.25516,100,8100,8.269310712814331,-74.87537,-76.665405,-86.237564
82,-90.042175,100,8200,8.632596254348755,-76.249626,-76.65611,-86.28396
83,-74.44325,100,8300,8.708444595336914,-76.62724,-76.30237,-86.141304
84,-72.49991,100,8400,8.781078100204468,-77.46718,-75.988,-85.978905
85,-80.40298,100,8500,8.850444316864014,-77.26483,-75.86289,-85.91331
86,-75.65088,100,8600,8.99015188217163,-78.053505,-75.687096,-85.793976
87,-76.28668,100,8700,9.07093620300293,-78.13637,-75.36544,-85.68469
88,-77.014496,100,8800,9.146589517593384,-78.07886,-75.19467,-85.58617
89,-78.47048,100,8900,9.217312335968018,-78.09029,-75.300705,-85.50622
90,-83.72859,100,9000,9.295349359512329,-78.979454,-75.17119,-85.486465
91,-91.34153,100,9100,9.432874917984009,-79.9881,-75.459625,-85.550804
92,-74.03734,100,9200,9.508954048156738,-78.38762,-75.49756,-85.42565
93,-81.366356,100,9300,9.592558860778809,-79.079926,-75.556404,-85.382
94,-76.75868,100,9400,9.669589757919312,-79.5058,-75.66296,-85.29027
95,-76.458046,100,9500,9.746887922286987,-79.11131,-75.59252,-85.197296
96,-76.04783,100,9600,9.889049768447876,-79.15101,-75.4212,-85.102
97,-81.718765,100,9700,9.960844039916992,-79.694214,-75.62951,-85.06712
98,-86.77084,100,9800,10.038990020751953,-80.669846,-76.04756,-85.0845
99,-88.548935,100,9900,10.110990762710571,-81.6777,-76.30945,-85.1195
100,-84.82691,100,10000,10.186374187469482,-81.78752,-76.48691,-85.11657
101,-84.91812,100,10100,10.32639193534851,-81.14518,-76.672615,-84.815056
102,-88.338974,100,10200,10.406903505325317,-82.575356,-76.80259,-84.53746
103,-85.00996,100,10300,10.771307706832886,-82.93971,-76.928314,-84.350105
104,-81.36928,100,10400,10.84548020362854,-83.400764,-77.026436,-84.1199
105,-78.82666,100,10500,10.923135757446289,-83.63762,-77.02419,-83.80959
106,-85.86563,100,10600,11.12966775894165,-84.61941,-77.30308,-83.58133
107,-82.226746,100,10700,11.210485696792603,-84.67021,-77.45977,-83.32087
108,-85.7106,100,10800,11.284865379333496,-84.564186,-77.566536,-82.89206
109,-83.29028,100,10900,11.357993841171265,-84.038315,-77.64892,-82.578156
110,-85.10281,100,11000,11.431543827056885,-84.0659,-77.76769,-82.31809
111,-82.42693,100,11100,11.57251238822937,-83.81679,-77.864105,-82.03956
112,-90.67986,100,11200,11.650707244873047,-84.05088,-78.343445,-81.89733
113,-93.7684,100,11300,11.730234622955322,-84.92672,-79.00351,-81.73869
114,-98.19627,100,11400,11.805554628372192,-86.60942,-79.53359,-81.52891
115,-89.90503,100,11500,11.88087797164917,-87.71726,-80.142334,-81.406296
116,-96.3768,100,11600,12.02409029006958,-88.76837,-80.59498,-81.27142
117,-96.66402,100,11700,12.098014831542969,-90.212105,-81.05533,-81.15008
118,-103.12326,100,11800,12.172176122665405,-91.95337,-81.642166,-81.11719
119,-97.71731,100,11900,12.249776124954224,-93.39607,-82.20393,-81.15712
120,-101.1592,100,12000,12.322095155715942,-95.0017,-82.737724,-81.16533
121,-97.07371,100,12100,13.230873346328735,-96.466385,-83.25836,-81.17041
122,-104.56966,100,12200,13.306169033050537,-97.85536,-83.82377,-81.38966
123,-102.34169,100,12300,13.64226245880127,-98.71269,-84.45727,-81.46356
124,-90.833626,100,12400,13.723943948745728,-97.976425,-84.99192,-81.495605
125,-101.84337,100,12500,13.793785333633423,-99.170265,-85.38026,-81.68301
126,-96.21191,100,12600,13.944218635559082,-99.15378,-85.94922,-81.63631
127,-98.307205,100,12700,14.025981187820435,-99.3181,-86.40619,-81.66663
128,-98.25454,100,12800,14.099617719650269,-98.83122,-86.81949,-81.783905
129,-101.82811,100,12900,14.177808284759521,-99.242294,-87.28893,-82.067566
130,-106.77044,100,13000,14.250255823135376,-99.80342,-87.927605,-82.31826
131,-101.60564,100,13100,14.394835710525513,-100.256615,-88.33461,-82.50001
132,-105.07597,100,13200,14.471175909042358,-100.30725,-88.63529,-82.645706
133,-107.862816,100,13300,14.542511224746704,-100.85936,-89.30368,-82.803024
134,-112.65029,100,13400,14.615915060043335,-103.04103,-90.10669,-83.04734
135,-106.13753,100,13500,14.69282078742981,-103.47044,-90.62138,-83.24214
136,-114.46562,100,13600,14.84174132347107,-105.295815,-91.397675,-83.54238
137,-115.09209,100,13700,14.915956974029541,-106.974304,-92.1738,-83.76961
138,-112.753204,100,13800,14.994622707366943,-108.42417,-92.888565,-84.04162
139,-118.47535,100,13900,15.06564474105835,-110.08889,-93.68866,-84.494675
140,-112.40281,100,14000,15.13754391670227,-110.65212,-94.26214,-84.71667
141,-114.953026,100,14100,15.295432329177856,-111.98686,-94.73437,-85.09699
142,-118.86027,100,14200,15.368366479873657,-113.365295,-95.63083,-85.564186
143,-114.350044,100,14300,15.439663887023926,-114.01402,-96.290504,-85.92345
144,-116.89106,100,14400,15.810251951217651,-114.43811,-97.093155,-86.37804
145,-119.43257,100,14500,15.882957220077515,-115.76762,-97.952644,-86.77257
146,-115.28804,100,14600,16.029380083084106,-115.84985,-98.73745,-87.079315
147,-113.46324,100,14700,16.101625680923462,-115.686966,-99.37234,-87.500916
148,-122.95572,100,14800,16.172380924224854,-116.707214,-100.09604,-88.0718
149,-119.17292,100,14900,16.244084358215332,-116.77698,-100.7085,-88.50897
150,-118.42015,100,15000,16.318196296691895,-117.37871,-101.38037,-88.93364
151,-117.77737,100,15100,16.465511083602905,-117.66113,-102.03756,-89.35509
152,-118.74736,100,15200,16.543973922729492,-117.64984,-102.64573,-89.72415
153,-112.03409,100,15300,16.61562705039978,-117.41825,-103.18622,-90.05726
154,-117.55697,100,15400,16.687002420425415,-117.48485,-103.90997,-90.46819
155,-113.011246,100,15500,16.760767698287964,-116.84271,-104.59366,-90.80893
156,-115.547,100,15600,16.909115076065063,-116.86861,-105.18728,-91.24518
157,-111.77499,100,15700,16.981978178024292,-116.69978,-105.778244,-91.61901
158,-114.87739,100,15800,17.06007695198059,-115.89195,-106.36158,-91.964066
159,-110.83695,100,15900,17.132439136505127,-115.05835,-106.91252,-92.280716
160,-107.62462,100,16000,17.204731702804565,-113.9788,-107.362946,-92.56532
161,-106.53192,100,16100,17.354893922805786,-112.85425,-107.84504,-92.85458
162,-106.70231,100,16200,17.42452120780945,-111.64974,-108.1655,-93.254486
163,-104.7783,100,16300,17.497377395629883,-110.92417,-108.385704,-93.69461
164,-104.14852,100,16400,17.854397296905518,-109.58333,-108.504745,-94.01917
165,-97.746086,100,16500,17.92539072036743,-108.0568,-108.66156,-94.401955
166,-99.807304,100,16600,18.074294805526733,-106.482834,-108.73016,-94.662575
167,-99.777504,100,16700,18.14346957206726,-105.2831,-108.79244,-94.9239
168,-94.7981,100,16800,18.21557068824768,-103.27517,-108.625946,-95.13406
169,-98.617004,100,16900,18.291483640670776,-102.05317,-108.64395,-95.423935
170,-95.260086,100,17000,18.36234474182129,-100.81671,-108.52597,-95.631836
171,-99.20614,100,17100,18.50904417037964,-100.08413,-108.5686,-95.913475
172,-96.247406,100,17200,18.583860874176025,-99.03865,-108.40217,-96.112946
173,-92.06508,100,17300,18.655109167099,-97.76732,-108.196625,-96.32694
174,-92.24368,100,17400,18.729823112487793,-96.57683,-108.22482,-96.608376
175,-92.22586,100,17500,18.80593752861023,-96.0248,-108.03248,-96.70637
176,-89.786545,100,17600,18.952758073806763,-95.02275,-107.903984,-96.92659
177,-91.42908,100,17700,19.025882959365845,-94.1879,-107.7664,-97.086296
178,-87.20979,100,17800,19.10126042366028,-93.42906,-107.54552,-97.18249
179,-90.27955,100,17900,19.172160625457764,-92.59532,-107.31455,-97.30173
180,-83.47448,100,18000,19.245389223098755,-91.41676,-106.84863,-97.38811
181,-84.80266,100,18100,19.39245581626892,-89.97642,-106.51256,-97.42359
182,-86.120895,100,18200,19.464345455169678,-88.96376,-106.13347,-97.38438
183,-82.42822,100,18300,19.53876543045044,-88.00008,-105.62478,-97.46422
184,-83.87636,100,18400,19.611854791641235,-87.163345,-105.04929,-97.57798
185,-76.99246,100,18500,19.97028636932373,-85.64,-104.466385,-97.54388
186,-75.179474,100,18600,20.117744207382202,-84.1793,-103.68067,-97.53917
187,-81.35134,100,18700,20.190647840499878,-83.171524,-103.00586,-97.58981
188,-80.494675,100,18800,20.26215434074402,-82.50001,-102.36069,-97.62462
189,-81.67105,100,18900,20.341124296188354,-81.63916,-101.62459,-97.65663
190,-77.15858,100,19000,20.413755178451538,-81.00757,-100.91971,-97.59093
191,-78.081055,100,19100,20.563718557357788,-80.33541,-100.182274,-97.45832
192,-75.773346,100,19200,20.641474723815918,-79.300644,-99.320526,-97.47566
193,-78.01519,100,19300,20.714028358459473,-78.85936,-98.59384,-97.44217
194,-73.86617,100,19400,20.785491466522217,-77.85833,-97.73334,-97.41325
195,-73.15489,100,19500,20.868623733520508,-77.47458,-96.807785,-97.380226
196,-74.785416,100,19600,21.021063327789307,-77.435165,-95.997734,-97.367584
197,-73.945465,100,19700,21.097062826156616,-76.69458,-95.207375,-97.289856
198,-71.90957,100,19800,21.171278953552246,-75.836075,-94.186455,-97.14124
199,-71.556206,100,19900,21.24328875541687,-74.82459,-93.23412,-96.971306
200,-70.88194,100,20000,21.316380500793457,-74.19693,-92.28335,-96.831856
201,-71.448326,100,20100,21.471368312835693,-73.533646,-91.356766,-96.69716
202,-71.67088,100,20200,21.54798722267151,-73.123405,-90.415245,-96.53049
203,-74.1554,100,20300,21.624348878860474,-72.73743,-89.65768,-96.421936
204,-70.013245,100,20400,21.6972234249115,-72.35213,-88.70679,-96.30839
205,-71.84562,100,20500,22.061867237091064,-72.22121,-87.883484,-96.23857
206,-69.254845,100,20600,22.21288561820984,-71.66815,-86.95765,-96.072464
207,-66.29236,100,20700,22.2837655544281,-70.90284,-86.04799,-95.913124
208,-66.574905,100,20800,22.362375259399414,-70.36937,-85.08193,-95.72177
209,-64.087776,100,20900,22.434251070022583,-69.62253,-84.14695,-95.52974
210,-72.91107,100,21000,22.508599281311035,-69.82544,-83.45268,-95.40782
211,-63.920513,100,21100,22.652366638183594,-69.07266,-82.60046,-95.22276
212,-67.77247,100,21200,22.72498393058777,-68.682816,-81.82185,-94.99368
213,-68.769684,100,21300,22.79667091369629,-68.14425,-81.101685,-94.7437
214,-63.63152,100,21400,22.873778820037842,-67.50607,-80.29135,-94.398056
215,-66.48617,100,21500,22.944639921188354,-66.97013,-79.666145,-94.16386
216,-64.11555,100,21600,23.09576416015625,-66.45619,-78.95231,-93.84124
217,-62.92475,100,21700,23.17284917831421,-66.11944,-78.215256,-93.50386
218,-62.99239,100,21800,23.253278493881226,-65.761185,-77.57915,-93.10254
219,-64.96228,100,21900,23.33576726913452,-65.84864,-76.906044,-92.77498
220,-66.5256,100,22000,23.417489767074585,-65.21009,-76.33136,-92.42865
221,-64.81843,100,22100,23.561981439590454,-65.29988,-75.64361,-92.1061
222,-68.64954,100,22200,23.63993000984192,-65.38759,-75.09165,-91.746895
223,-60.565582,100,22300,23.71066904067993,-64.56718,-74.46166,-91.32914
224,-62.79439,100,22400,23.78189778327942,-64.48347,-73.87267,-91.04874
225,-65.87292,100,22500,23.855067491531372,-64.422134,-73.34561,-90.68904
226,-60.096813,100,22600,24.308544397354126,-64.02027,-72.75182,-90.32788
227,-58.804394,100,22700,24.37767505645752,-63.608234,-72.09933,-89.93287
228,-60.967754,100,22800,24.454744338989258,-63.405773,-71.574486,-89.56
