1740460477.7133725,110,110,110,.\data\exp_2025-02-25_16-13-52\cam_1_1740460477.7133725.png,.\data\exp_2025-02-25_16-13-52\cam_0_1740460477.7133725.png,8.163701461659523,3.862030067815262,-9.2702111391683,8.003682452196381,3.4652180646292674,-7.566389162546385
1740460483.7911687,110,110,110.0,.\data\exp_2025-02-25_16-13-52\cam_1_1740460483.7911687.png,.\data\exp_2025-02-25_16-13-52\cam_0_1740460483.7911687.png,8.180107003122215,3.8541173068188144,-9.237084792248822,7.994374707635024,3.4558473600592823,-7.552549454209259
1740460489.597107,110,110,110.6,.\data\exp_2025-02-25_16-13-52\cam_1_1740460489.597107.png,.\data\exp_2025-02-25_16-13-52\cam_0_1740460489.597107.png,8.13109422767488,3.8428638660495196,-9.278138441670192,7.994611213824667,3.4551496848738643,-7.564377196913749
1740460495.514873,110,110,111.2,.\data\exp_2025-02-25_16-13-52\cam_1_1740460495.514873.png,.\data\exp_2025-02-25_16-13-52\cam_0_1740460495.514873.png,8.144256712901559,3.861483139775761,-9.27727567703623,7.999998315153583,3.450885319747913,-7.553812597853002
1740460501.3364644,110,110,111.8,.\data\exp_2025-02-25_16-13-52\cam_1_1740460501.3364644.png,.\data\exp_2025-02-25_16-13-52\cam_0_1740460501.3364644.png,8.091822489483036,3.7708798456093793,-9.23532419274907,8.013251126819641,3.4584581547000277,-7.559869111223494
1740460507.2387133,110,110,112.4,.\data\exp_2025-02-25_16-13-52\cam_1_1740460507.2387133.png,.\data\exp_2025-02-25_16-13-52\cam_0_1740460507.2387133.png,7.963105485197981,3.7227794623540076,-9.305331796766838,7.996083777688935,3.456573991911567,-7.557422590295927
1740460513.236244,110,110.6,113.0,.\data\exp_2025-02-25_16-13-52\cam_1_1740460513.236244.png,.\data\exp_2025-02-25_16-13-52\cam_0_1740460513.236244.png,7.825658790239207,3.592195180965177,-9.30003211327134,7.99726511468701,3.45469569133853,-7.563130166425564
1740460518.9779444,110,110.6,113.0,.\data\exp_2025-02-25_16-13-52\cam_1_1740460518.9779444.png,.\data\exp_2025-02-25_16-13-52\cam_0_1740460518.9779444.png,7.845386449393528,3.512947365281851,-9.191671847600777,8.002582517105504,3.4581722993116504,-7.561786482372513
1740460524.9598517,110,110.6,112.4,.\data\exp_2025-02-25_16-13-52\cam_1_1740460524.9598517.png,.\data\exp_2025-02-25_16-13-52\cam_0_1740460524.9598517.png,7.992706891757404,3.6390839620963664,-9.1970135311159,8.003400678966951,3.4509353578347626,-7.56277701123396
1740460530.9101872,110,110.6,111.8,.\data\exp_2025-02-25_16-13-52\cam_1_1740460530.9101872.png,.\data\exp_2025-02-25_16-13-52\cam_0_1740460530.9101872.png,8.147444561189106,3.743368489028682,-9.165781206082025,7.99424864361892,3.4568076914455075,-7.556897012140584
1740460536.7633762,110,110.6,111.2,.\data\exp_2025-02-25_16-13-52\cam_1_1740460536.7633762.png,.\data\exp_2025-02-25_16-13-52\cam_0_1740460536.7633762.png,8.174539753752596,3.8243107417487785,-9.239688775977104,7.992817287349376,3.462364717041896,-7.575078214364312
1740460542.5850751,110,110.6,110.6,.\data\exp_2025-02-25_16-13-52\cam_1_1740460542.5850751.png,.\data\exp_2025-02-25_16-13-52\cam_0_1740460542.5850751.png,8.116276184976263,3.8973084232133597,-9.348458563602424,8.060224148763611,3.6341018298050685,-7.914980322669827
1740460548.5669303,110,111.2,110.0,.\data\exp_2025-02-25_16-13-52\cam_1_1740460548.5669303.png,.\data\exp_2025-02-25_16-13-52\cam_0_1740460548.5669303.png,8.185807821043195,3.8650528540140003,-9.25216911838492,7.988679303409614,3.4690320005653397,-7.571749129286903
1740460554.3088827,110,111.2,110.0,.\data\exp_2025-02-25_16-13-52\cam_1_1740460554.3088827.png,.\data\exp_2025-02-25_16-13-52\cam_0_1740460554.3088827.png,8.108816408512638,3.9510525497102282,-9.386537197661426,8.01045665925807,3.4620087300878892,-7.567506178967921
1740460560.2428622,110,111.2,110.6,.\data\exp_2025-02-25_16-13-52\cam_1_1740460560.2428622.png,.\data\exp_2025-02-25_16-13-52\cam_0_1740460560.2428622.png,8.19608041301152,3.864534868916349,-9.284181273436209,7.9976470469576455,3.4595008591966305,-7.568887578872211
1740460566.2723467,110,111.2,111.2,.\data\exp_2025-02-25_16-13-52\cam_1_1740460566.2723467.png,.\data\exp_2025-02-25_16-13-52\cam_0_1740460566.2723467.png,8.196128081829892,3.793883367667606,-9.194826697057383,8.003370821113421,3.4665482479956804,-7.5707690437087045
