ref_delta_1,ref_delta_2,ref_delta_3,control_1,control_2,control_3
2.6508314000000004,0.12417170000000022,0.20286499999999918,1.1967384746509018,1.285830951413822,0.8947857435096499
2.6491258000000006,0.13164003000000019,0.2094505999999992,1.2012701815370537,1.2825757844347372,0.8922878685654093
2.6491258000000006,0.13164003000000019,0.2094505999999992,1.2060261858826948,1.2800487520672195,0.8891061100918737
2.6491258000000006,0.13164003000000019,0.2094505999999992,1.2094912949381482,1.2797906472409668,0.8891626045733954
2.6474202000000004,0.13910836000000018,0.21603619999999923,1.2130789263879773,1.2797127796938086,0.8893113037157954
2.6474202000000004,0.13910836000000018,0.21603619999999923,1.2171288214254776,1.2807781698081866,0.8896104802273184
2.6457146000000002,0.14657669000000015,0.2226217999999992,1.2153813967719498,1.2818355253374396,0.8903300342388273
2.6457146000000002,0.14657669000000015,0.2226217999999992,1.2158931709006657,1.2832589829797119,0.8914747460862357
2.6641263200000003,0.12538334000000004,0.26114370000000003,1.216154945131453,1.2848616524093062,0.8933305335000986
2.6641263200000003,0.12538334000000004,0.26114370000000003,1.2158212236069181,1.2868462409388515,0.8953321695194918
2.6621417600000004,0.13444312000000008,0.26806260000000004,1.2155333690560637,1.288490211833846,0.8970826111817986
2.6621417600000004,0.13444312000000008,0.26806260000000004,1.2148974177360146,1.290052636940729,0.8988922551211518
2.6621417600000004,0.13444312000000008,0.26806260000000004,1.2157740066870961,1.2911549622123086,0.9015330040885915
2.6601572000000004,0.1435029000000001,0.2749815,1.2162941035739283,1.2920270336587245,0.9038305392937165
2.6601572000000004,0.1435029000000001,0.2749815,1.2162710270348975,1.2932936806343698,0.9060435832281142
2.6601572000000004,0.1435029000000001,0.2749815,1.2164239329580946,1.2935607446023751,0.9076981585953006
2.6581726400000005,0.15256268000000012,0.28190039999999994,1.2164296665507495,1.2946478986785122,0.9095795300712205
2.6581726400000005,0.15256268000000012,0.28190039999999994,1.2163469759869172,1.2974841291987667,0.9106246922445067
2.6581726400000005,0.15256268000000012,0.28190039999999994,1.2164529402533828,1.2998397436336502,0.9109775876957246
2.6561880800000006,0.16162246000000016,0.2888192999999999,1.2176599092592868,1.3101165500488996,0.9073802154767618
2.6561880800000006,0.16162246000000016,0.2888192999999999,1.2207756425200202,1.3199768975981596,0.9113103587257816
2.6561880800000006,0.16162246000000016,0.2888192999999999,1.2237314300117175,1.3301478587196496,0.9159324799991129
2.6561880800000006,0.16162246000000016,0.2888192999999999,1.2254879240024357,1.3400814593574384,0.9202461587201362
2.6844456,0.17316580000000004,0.2991880000000009,1.2274882018673923,1.3500626728273064,0.9248516832441491
2.6844456,0.17316580000000004,0.2991880000000009,1.2302549282736457,1.3601543198508201,0.9295801952097853
2.6844456,0.17316580000000004,0.2991880000000009,1.2326729108309913,1.3698264575739487,0.9347283546678049
2.6814510400000002,0.18377330000000006,0.3075363000000008,1.2352188270526177,1.3789321392091498,0.9365412240680153
2.6814510400000002,0.18377330000000006,0.3075363000000008,1.2437322218664786,1.3852737665675654,0.9386757658844085
2.6814510400000002,0.18377330000000006,0.3075363000000008,1.2521031873251265,1.3920131872218464,0.9403484718789203
2.6814510400000002,0.18377330000000006,0.3075363000000008,1.25971977485065,1.39025241473013,0.945887146944408
2.6814510400000002,0.18377330000000006,0.3075363000000008,1.265212311441497,1.3887015482784766,0.9433878796467328
2.67845648,0.19438080000000008,0.31588460000000074,1.2711660195566752,1.3867661697793516,0.9402083546527659
2.67845648,0.19438080000000008,0.31588460000000074,1.2771293274332085,1.385263869032786,0.9368023724492974
2.67845648,0.19438080000000008,0.31588460000000074,1.2831461228523586,1.3840339170423799,0.9333053642627092
2.67845648,0.19438080000000008,0.31588460000000074,1.289493954282222,1.3829538957677416,0.9298533276660961
2.67845648,0.19438080000000008,0.31588460000000074,1.2978588077356408,1.383903149815714,0.9286266592062006
2.67845648,0.19438080000000008,0.31588460000000074,1.3058767020949678,1.3911145994583198,0.9300822306097128
2.67546192,0.20498830000000007,0.3242329000000007,1.309814017880956,1.4007130356237878,0.9344207496434445
2.67546192,0.20498830000000007,0.3242329000000007,1.3144418432500042,1.409907370615394,0.9394348364831695
2.6969952,0.17275770000000013,0.3618476000000001,1.3188683146167182,1.4194725811314057,0.9450019801032986
2.6940003999999997,0.18554795000000007,0.3708192,1.323766142951802,1.4288756325826137,0.9513054602921933
2.6940003999999997,0.18554795000000007,0.3708192,1.3282042002172179,1.4389939067255566,0.9572905217666904
2.6940003999999997,0.18554795000000007,0.3708192,1.3331528451106753,1.4574255595236978,0.9630088843122515
2.6940003999999997,0.18554795000000007,0.3708192,1.3412321770708604,1.4781082590403525,0.9753581470317071
2.6940003999999997,0.18554795000000007,0.3708192,1.3490784077776952,1.4985882431559632,0.9870357605679428
2.6940003999999997,0.18554795000000007,0.3708192,1.3550200871708036,1.516642221856419,0.9960430649784962
2.6940003999999997,0.18554795000000007,0.3708192,1.3616926982001458,1.529135566946222,1.0054324528509584
2.6940003999999997,0.18554795000000007,0.3708192,1.3667472052182326,1.539927646209149,1.0117923934537982
2.6910056,0.19833820000000008,0.3797908,1.371348986658226,1.5509425745132384,1.0178567640683924
2.6910056,0.19833820000000008,0.3797908,1.3761361655891045,1.5618406957356887,1.0230608047077523
2.6910056,0.19833820000000008,0.3797908,1.3929539710864958,1.5726550270079815,1.0270524210816725
2.6910056,0.19833820000000008,0.3797908,1.4129057405488672,1.5843886156031852,1.037383550957352
2.6910056,0.19833820000000008,0.3797908,1.43135031756178,1.5888749824483754,1.0569785420126587
2.6910056,0.19833820000000008,0.3797908,1.4493105100116102,1.5911241955869282,1.062791491177226
2.6910056,0.19833820000000008,0.3797908,1.4673846179132521,1.5935958662832324,1.0692810411415241
2.6910056,0.19833820000000008,0.3797908,1.4878839151764003,1.5980031355890172,1.0788893964508
2.6910056,0.19833820000000008,0.3797908,1.507479221689222,1.602583871399359,1.089210353791343
2.6910056,0.19833820000000008,0.3797908,1.5271652237445594,1.6131647206829411,1.1099345484493608
2.6910056,0.19833820000000008,0.3797908,1.546816137957471,1.6234943665064328,1.130758502324139
2.6910056,0.19833820000000008,0.3797908,1.5664383144431153,1.6341773451263133,1.151860954861213
2.6910056,0.19833820000000008,0.3797908,1.573833975008654,1.6450887631746443,1.1741520170301172
2.6910056,0.19833820000000008,0.3797908,1.5786797412092763,1.6546064246930343,1.1904914655402015
2.6910056,0.19833820000000008,0.3797908,1.5840607402715454,1.6632316881652454,1.1981223030645283
2.6910056,0.19833820000000008,0.3797908,1.587053828161075,1.6709627776751252,1.1982966829688206
2.6910056,0.19833820000000008,0.3797908,1.5918990260737507,1.6843403921582751,1.209661959054159
2.6910056,0.19833820000000008,0.3797908,1.5950820125261242,1.695771764548917,1.222559085630636
2.6880108000000003,0.21112845000000005,0.3887623999999999,1.5988785072545326,1.7068074133103865,1.2351138900757221
2.6880108000000003,0.21112845000000005,0.3887623999999999,1.602491263539693,1.711402465016357,1.2371896718841615
2.6880108000000003,0.21112845000000005,0.3887623999999999,1.6060725369470945,1.7163375615718075,1.2389454723092774
2.6880108000000003,0.21112845000000005,0.3887623999999999,1.6094194468668488,1.7207749153157204,1.2405346083668987
2.69913634,0.2326498400000002,0.3574857999999995,1.6131916212469637,1.7248992191112946,1.2422252435018115
2.69913634,0.2326498400000002,0.3574857999999995,1.6163962576294542,1.728732174096859,1.2442280265366121
2.69913634,0.2326498400000002,0.3574857999999995,1.6193474769945233,1.7322437684606147,1.2459900697388775
2.69913634,0.2326498400000002,0.3574857999999995,1.6223218241123234,1.736211503239451,1.262679687503528
2.69913634,0.2326498400000002,0.3574857999999995,1.6229454541005992,1.7342062699619845,1.2687484052029159
2.69913634,0.2326498400000002,0.3574857999999995,1.6346668326269735,1.7318412790076432,1.2644484953101964
2.69913634,0.2326498400000002,0.3574857999999995,1.6461309948009115,1.7290125023587462,1.259759257649346
2.69913634,0.2326498400000002,0.3574857999999995,1.6562289358860984,1.7268480870089273,1.2552462169500984
2.7112479000000005,0.2329224900000001,0.3554033999999996,1.668271041726042,1.7248264783983165,1.2508737176712867
2.7112479000000005,0.2329224900000001,0.3554033999999996,1.6859841730403695,1.7244289056934434,1.246708359550725
2.7112479000000005,0.2329224900000001,0.3554033999999996,1.7033426146320831,1.7240820052557675,1.2427653543003774
2.7112479000000005,0.2329224900000001,0.3554033999999996,1.7209482978824253,1.7243279329737082,1.2387601505836239
2.7112479000000005,0.2329224900000001,0.3554033999999996,1.7403782292443815,1.7260734987280306,1.2377005663984901
2.7112479000000005,0.2329224900000001,0.3554033999999996,1.7596834201616562,1.7281922741235765,1.2359182037735368
2.7112479000000005,0.2329224900000001,0.3554033999999996,1.7733369699492556,1.729432146055368,1.2332721936567852
2.7112479000000005,0.2329224900000001,0.3554033999999996,1.7752375272251775,1.7318166062961478,1.2364077053710631
2.7112479000000005,0.2329224900000001,0.3554033999999996,1.7770406606581926,1.7343687841759103,1.2400892739952902
2.7112479000000005,0.2329224900000001,0.3554033999999996,1.7797561331307516,1.736888019967523,1.2429401382885161
2.7143080000000004,0.22001132000000007,0.3471231999999997,1.780134892403882,1.7392832301617607,1.2435814285102498
2.7143080000000004,0.22001132000000007,0.3471231999999997,1.777019178217814,1.7405084685128935,1.247014259361025
2.7143080000000004,0.22001132000000007,0.3471231999999997,1.7730277850729603,1.7418308448118238,1.2486967534448765
2.7143080000000004,0.22001132000000007,0.3471231999999997,1.76864815458454,1.7434515395194463,1.2503093432921086
2.7143080000000004,0.22001132000000007,0.3471231999999997,1.7633358406396666,1.7434792221346807,1.2481000547481536
2.7143080000000004,0.22001132000000007,0.3471231999999997,1.7578647177020397,1.7434236978608588,1.245940084216589
2.7143080000000004,0.22001132000000007,0.3471231999999997,1.759956525611939,1.7450872071762698,1.2466929515850966
2.7143080000000004,0.22001132000000007,0.3471231999999997,1.761781727353045,1.7503193553406284,1.2511701706930933
2.7143080000000004,0.22001132000000007,0.3471231999999997,1.7638671244108872,1.7563297522620496,1.2535327869688153
2.7143080000000004,0.22001132000000007,0.3471231999999997,1.7676708064362667,1.7625619268096608,1.257694383437467
2.7143080000000004,0.22001132000000007,0.3471231999999997,1.7716834520832263,1.7689869015843018,1.2639871460888008
2.7143080000000004,0.22001132000000007,0.3471231999999997,1.7742432316203074,1.7749436501219757,1.2677856996648822
2.7292818000000003,0.2399187200000001,0.30651840000000025,1.789693335078204,1.7810290501137271,1.274553919245649
2.7292818000000003,0.2399187200000001,0.30651840000000025,1.8055679564227878,1.7882094859468698,1.2845681072921353
2.7292818000000003,0.2399187200000001,0.30651840000000025,1.8208430655116274,1.7955891463758054,1.295641225060851
2.7292818000000003,0.2399187200000001,0.30651840000000025,1.8356126029960844,1.8034299705322698,1.3075101132120137
2.7292818000000003,0.2399187200000001,0.30651840000000025,1.8486515970051005,1.8103197669930615,1.3166230583310843
2.7292818000000003,0.2399187200000001,0.30651840000000025,1.8615499405705347,1.8130435010246855,1.3222799720118998
2.7321602000000005,0.22709708000000012,0.2980946000000003,1.873658517648991,1.8151207392768853,1.329665615772076
2.7321602000000005,0.22709708000000012,0.2980946000000003,1.8838116902501814,1.816648497072529,1.336089576816524
2.7321602000000005,0.22709708000000012,0.2980946000000003,1.8939178216069859,1.8180373183690204,1.3424963601114999
2.7321602000000005,0.22709708000000012,0.2980946000000003,1.9038895763028156,1.8187697677377161,1.3484554073083137
2.7321602000000005,0.22709708000000012,0.2980946000000003,1.9020672976327313,1.819806754232288,1.3528357916974287
2.7321602000000005,0.22709708000000012,0.2980946000000003,1.9001129274952568,1.8196835145943784,1.3537825536507357
2.7321602000000005,0.22709708000000012,0.2980946000000003,1.8979111114739293,1.819987046527427,1.3542619477962299
2.7350386,0.21427544000000012,0.2896708000000004,1.8962119328563982,1.8196505397150724,1.3544799525958573
2.7350386,0.21427544000000012,0.2896708000000004,1.894200346260237,1.8186223455251596,1.355051585676091
2.7350386,0.21427544000000012,0.2896708000000004,1.8928152246507295,1.8182497599563296,1.3556690574535026
2.7350386,0.21427544000000012,0.2896708000000004,1.89224740307501,1.8181774262688226,1.3564323274405077
2.7350386,0.21427544000000012,0.2896708000000004,1.89241600721764,1.8180833806829118,1.356870482098789
2.7350386,0.21427544000000012,0.2896708000000004,1.8922248209074648,1.8180532824275708,1.3575385005445448
2.7379170000000004,0.20145380000000013,0.28124700000000047,1.8918377383717726,1.8195689660708902,1.3584735160072965
2.7710132000000005,0.22010218000000004,0.2740843999999999,1.8960801675603904,1.8153882884112884,1.3578984775851275
2.7442865000000003,0.24623528000000014,0.21969240000000062,1.9004033203265065,1.8110155701323005,1.3585366832409789
2.7442865000000003,0.24623528000000014,0.21969240000000062,1.9049378083564616,1.8057759082725233,1.3591013266619463
2.7442865000000003,0.24623528000000014,0.21969240000000062,1.909075207597713,1.8005473540286725,1.359464059450828
2.747914250000001,0.23309689000000017,0.21064620000000076,1.9130005100683452,1.7963239313597927,1.3598186859025196
2.747914250000001,0.23309689000000017,0.21064620000000076,1.9154250549037133,1.791431784478171,1.3599822569458722
2.747914250000001,0.23309689000000017,0.21064620000000076,1.9166473303859748,1.7863248672810637,1.3599748494443344
2.747914250000001,0.23309689000000017,0.21064620000000076,1.9174466572807398,1.7808113787373772,1.3600643778980248
2.747914250000001,0.23309689000000017,0.21064620000000076,1.916942282232207,1.7747164861643059,1.358960657578618
2.7515420000000006,0.21995850000000017,0.2016000000000009,1.9179697570981806,1.7681883097863629,1.3582239822020326
2.7515420000000006,0.21995850000000017,0.2016000000000009,1.914101593762803,1.767370066854103,1.3589820631306089
2.7515420000000006,0.21995850000000017,0.2016000000000009,1.9098688763011311,1.7613013482735203,1.3550033406997486
2.7515420000000006,0.21995850000000017,0.2016000000000009,1.9055111572279448,1.7579492075236534,1.352908950736339
2.753721800000001,0.20590645000000016,0.1924747000000009,1.9014524519442613,1.755061266975773,1.3504165637058205
2.753721800000001,0.20590645000000016,0.1924747000000009,1.897835459136772,1.7519291608423493,1.3479595435889222
2.76700954,0.22386864000000006,0.16737460000000012,1.896972072290484,1.7512347801240467,1.3489792614997609
2.76700954,0.22386864000000006,0.16737460000000012,1.8969559226113941,1.7503198809501188,1.3497557768190285
2.76700954,0.22386864000000006,0.16737460000000012,1.8997342723226986,1.7497629397952892,1.3511750530912174
2.7703412700000007,0.21013502000000006,0.15887380000000012,1.904396504549828,1.7496501359269618,1.3534942185125218
2.7703412700000007,0.21013502000000006,0.15887380000000012,1.910695085102818,1.7490412157150306,1.3550255100965265
2.7703412700000007,0.21013502000000006,0.15887380000000012,1.9184846135768476,1.7510931079990364,1.3602137270270032
2.7703412700000007,0.21013502000000006,0.15887380000000012,1.9262616866448625,1.7586220969341806,1.3692323213127213
2.7788718,0.20549130000000004,0.14540699999999962,1.9340544413932745,1.7637180859380535,1.3767500608676302
2.7788718,0.20549130000000004,0.14540699999999962,1.9414278260222577,1.7682462866939446,1.3847814553789424
2.7788718,0.20549130000000004,0.14540699999999962,1.9492668695741417,1.7726848744092765,1.3929811916469277
2.7788718,0.20549130000000004,0.14540699999999962,1.9601375968173562,1.7741980380115552,1.3957846269019014
2.79675998,0.21812013000000005,0.1154603999999999,1.972651831841032,1.7769663761510017,1.4025033371675757
2.75256,0.21517370000000025,0.07905200000000079,1.9833548874365154,1.780980150613421,1.411076249340153
2.75256,0.21517370000000025,0.07905200000000079,1.993968152591366,1.7852373090232527,1.4194826783497847
2.75256,0.21517370000000025,0.07905200000000079,2.001578609377283,1.7894208871712571,1.4276513033574099
2.75256,0.21517370000000025,0.07905200000000079,2.007388559659406,1.790577994361691,1.4333563749506664
2.75437016,0.20136093000000024,0.06997740000000069,2.0131379312332727,1.7912370689458779,1.438530417656145
2.75437016,0.20136093000000024,0.06997740000000069,2.0189164559779744,1.7921824137227358,1.4431595211404038
2.75437016,0.20136093000000024,0.06997740000000069,2.0248866591630987,1.7929979491370323,1.447801658726459
2.75618032,0.18754816000000024,0.06090280000000057,2.0303005116258293,1.7939994292843846,1.4520534376480807
2.75618032,0.18754816000000024,0.06090280000000057,2.0316635821100255,1.7959525570524362,1.4578337589019312
2.7701647000000005,0.20362690000000017,0.02815900000000049,2.035840445209367,1.7968020594671172,1.4623406717195533
2.7701647000000005,0.20362690000000017,0.02815900000000049,2.0401929959536274,1.7984989517274523,1.4664699778804517
2.7701647000000005,0.20362690000000017,0.02815900000000049,2.0453951253451734,1.8002695747808346,1.4721867960897654
2.7717091300000005,0.18941233000000018,0.019141700000000483,2.050598564874715,1.801287715599001,1.4784463826975205
2.7717091300000005,0.18941233000000018,0.019141700000000483,2.0561038621627863,1.8029218200296315,1.4832429853207831
2.7717091300000005,0.18941233000000018,0.019141700000000483,2.0614139992726512,1.8048666801903277,1.4883597496132768
2.7732535600000006,0.17519776000000017,0.010124400000000481,2.0664625806011814,1.80654318886538,1.4932930749998143
2.7732535600000006,0.17519776000000017,0.010124400000000481,2.07821039882458,1.807968627789385,1.4973102802425065
2.7732535600000006,0.17519776000000017,0.010124400000000481,2.0922070981977825,1.8115461942194728,1.504996649578286
2.80983844,0.1825705699999999,-0.006190500000000655,2.1052187092677763,1.8144525498846722,1.515011482463633
2.80983844,0.1825705699999999,-0.006190500000000655,2.1138541076154405,1.8167846639600669,1.5230807189922548
2.7754397500000003,0.20832430000000013,-0.06919450000000005,2.122165659236866,1.817376329529103,1.529866581830027
2.7775435,0.19410704000000012,-0.07721020000000002,2.129780911134278,1.8171656423806573,1.5358222204746979
2.7775435,0.19410704000000012,-0.07721020000000002,2.136102057161289,1.8162386286857877,1.5402282321591354
2.7775435,0.19410704000000012,-0.07721020000000002,2.142332195032292,1.8152271436949434,1.5452871167728368
2.7796472500000005,0.17988978000000005,-0.08522590000000001,2.149841364503467,1.8144135776660946,1.550137302485866
2.7796472500000005,0.17988978000000005,-0.08522590000000001,2.1590530726727417,1.814980313370584,1.557549119982272
2.7796472500000005,0.17988978000000005,-0.08522590000000001,2.161429885831683,1.816430496212763,1.5661735443796645
2.79073575,0.18530305000000014,-0.11753700000000045,2.162492772831833,1.8155504027762717,1.5714391435785635
2.79073575,0.18530305000000014,-0.11753700000000045,2.163951340719974,1.815517671263877,1.5747396184056168
2.7923294,0.17032304000000015,-0.1259810000000005,2.1676655419032875,1.8146144085169127,1.5788192087711548
2.7923294,0.17032304000000015,-0.1259810000000005,2.1708822164392902,1.8134875450028618,1.5821263206730714
2.7923294,0.17032304000000015,-0.1259810000000005,2.1738088747704176,1.8130163378662014,1.5845821019483037
2.8023262000000004,0.16970000000000005,-0.15309270000000055,2.1776152554547106,1.8145450948649355,1.5887135903783416
2.8023262000000004,0.16970000000000005,-0.15309270000000055,2.182311754173037,1.8183281936874622,1.5950344359092965
2.8033421,0.15471830000000003,-0.16205540000000057,2.186514677975561,1.8217822830312937,1.6010315087549314
2.8033421,0.15471830000000003,-0.16205540000000057,2.189269559603117,1.8235773094841636,1.6056479198021023
2.8033421,0.15471830000000003,-0.16205540000000057,2.1924047894287435,1.8251985864606572,1.6095006356537467
2.804358,0.13973660000000004,-0.17101810000000056,2.195114259611067,1.826723276805985,1.6150142310684261
2.804358,0.13973660000000004,-0.17101810000000056,2.197800051181419,1.828433496582528,1.6209429601357837
2.8199189400000004,0.14907653000000007,-0.19114530000000035,2.1979924489491527,1.8317032036827108,1.625665123957481
2.8203978800000002,0.13346946000000007,-0.19988460000000038,2.198690681861141,1.8348635277166758,1.6306421913812597
2.8203978800000002,0.13346946000000007,-0.19988460000000038,2.1992958118492725,1.837357870092838,1.6357769501753932
2.7712020000000006,0.13718399999999997,-0.23209800000000058,2.1996876430265457,1.8393412654935473,1.6409360185760349
2.7712020000000006,0.13718399999999997,-0.23209800000000058,2.198610343382644,1.8389373551074848,1.6428187641403569
2.7712020000000006,0.13718399999999997,-0.23209800000000058,2.1971216668945814,1.8246072690070347,1.637572786899335
2.7811692000000003,0.1389672199999999,-0.27188239999999947,2.196080032410305,1.8121260514955353,1.6317874489445408
2.7811692000000003,0.1389672199999999,-0.27188239999999947,2.1959297600076035,1.8024663798371372,1.6305668087226741
2.7811692000000003,0.1389672199999999,-0.27188239999999947,2.1973177333504657,1.7931695207195673,1.6287143281926393
2.7825206000000007,0.12328680999999989,-0.2812496999999993,2.199038723739186,1.7838890429379506,1.6263808908018327
2.7825206000000007,0.12328680999999989,-0.2812496999999993,2.2018111481636997,1.7728443885183642,1.6256770111552326
2.7838720000000006,0.10760639999999988,-0.29061699999999924,2.205195641559624,1.761593911119416,1.625594172642031
2.7434627500000004,0.14108674999999993,-0.33339099999999977,2.209141062874866,1.7511902770264884,1.6259666254971403
2.7438857000000008,0.12705249999999993,-0.3425221999999998,2.2133587475775576,1.739284562784531,1.6262215376564515
2.77422008,0.13561682000000017,-0.37048680000000045,2.2177911315320418,1.7276162447722512,1.6269875225887707
2.77422008,0.13561682000000017,-0.37048680000000045,2.222607631985555,1.7299533592035177,1.6353834877219084
2.77476885,0.12095785000000014,-0.3798882500000005,2.2274463303273175,1.7312677228472078,1.6434585256556489
2.77476885,0.12095785000000014,-0.3798882500000005,2.2312097792913006,1.729559758604382,1.6478852000036885
2.77476885,0.12095785000000014,-0.3798882500000005,2.23349664423949,1.7266325520507477,1.650879107421738
2.77531762,0.10629888000000012,-0.38928970000000046,2.2357171914038885,1.7233646088338304,1.6534416936255993
2.7851369200000002,0.12258464999999998,-0.4232122000000002,2.242439177104822,1.7214336217611717,1.6579502345903447
2.78512436,0.10637069999999998,-0.43240860000000014,2.2481269949800637,1.7218441120828267,1.6645301710236216
2.78512436,0.10637069999999998,-0.43240860000000014,2.2535455850496793,1.7219216344260266,1.6710496102336394
2.78512436,0.10637069999999998,-0.43240860000000014,2.2586017382328425,1.7240790898109413,1.677372580936077
2.7918098800000006,0.10856495999999992,-0.45797119999999975,2.2647396901102423,1.7226069129530903,1.6844060917563728
2.7921009400000005,0.09170847999999993,-0.4682075999999997,2.271318274680621,1.7219668206731424,1.6918972461051922
2.80428341,0.09637165999999997,-0.4851954000000006,2.2778672733271788,1.7204781413949024,1.699450712271263
2.80428341,0.09637165999999997,-0.4851954000000006,2.2843887895135393,1.7189596234678564,1.7061592670317265
2.8043800400000007,0.07935603999999996,-0.49441660000000065,2.290666835465813,1.7112587234354841,1.7141213072351693
2.8043800400000007,0.07935603999999996,-0.49441660000000065,2.2967931492350804,1.7033783197444605,1.7226072639004062
2.8044766700000006,0.06234041999999995,-0.5036378000000006,2.297572394904334,1.69644922828448,1.7272129769662972
2.8044766700000006,0.06234041999999995,-0.5036378000000006,2.2990333915293912,1.6901165817399721,1.7313627931812618
2.9098257700000003,0.07988882000000008,-0.5945534,2.3000256810009065,1.6839533337079582,1.7348080982157272
2.9098257700000003,0.07988882000000008,-0.5945534,2.3011837906346178,1.6777693873511632,1.7380699481716173
2.9098257700000003,0.07988882000000008,-0.5945534,2.301615977839433,1.675282746814995,1.740582388284305
2.9098257700000003,0.07988882000000008,-0.5945534,2.3011149668555575,1.671809167004534,1.742792215748679
2.9098257700000003,0.07988882000000008,-0.5945534,2.300061148383139,1.661652204232639,1.744591418003459
2.89444164,0.0712254200000002,-0.6599765999999996,2.300406105109702,1.6587382753145195,1.7467006158446499
2.89444164,0.0712254200000002,-0.6599765999999996,2.300087166688932,1.663116023913449,1.7480185376305508
2.89444164,0.0712254200000002,-0.6599765999999996,2.302926825669702,1.6669886991919003,1.754735696675223
2.89444164,0.0712254200000002,-0.6599765999999996,2.306213800560264,1.6698465968343021,1.7620531454811055
