Time (ms),Trajectory Position 1 (mm),Measured Position 1 (mm),Trajectory Position 2 (mm),Measured Position 2 (mm),Trajectory Position 3 (mm),Measured Position 3 (mm)
200.0,116.41137499999994,116.41782421874994,117.22893749999993,117.22397656249994,122.91714843749995,122.92012499999994
210.0,116.40046093749993,116.40839843749994,117.27904296874995,117.27507421874994,122.96725390624994,122.97072656249993
220.0,116.39847656249994,116.40492578124994,117.32914843749994,117.32269921874993,123.01735937499994,123.01835156249993
230.0,116.39847656249994,116.40492578124994,117.37875781249994,117.37677343749995,123.06696874999993,123.07242578124993
240.0,116.39847656249994,116.40492578124994,117.42886328124993,117.42439843749993,123.11707421874995,123.12005078124993
250.0,116.39847656249994,116.40492578124994,117.47896874999994,117.47499999999994,123.16073046874993,123.16469921874993
260.0,116.39847656249994,116.40492578124994,117.52907421874993,117.52262499999993,123.19446484374994,123.19942578124994
270.0,116.39847656249994,116.40492578124994,117.57917968749994,117.57322656249994,123.21827734374993,123.22472656249994
280.0,116.39847656249994,116.40492578124994,117.62878906249993,117.62432421874993,123.23167187499993,123.23762499999994
290.0,116.39847656249994,116.40492578124994,117.67889453124994,117.67194921874993,123.23564062499993,123.24407421874993
300.0,116.39847656249994,116.40492578124994,117.72899999999994,117.72602343749993,123.23564062499993,123.24407421874993
310.0,116.39847656249994,116.40492578124994,117.77910546874993,117.77364843749993,123.23564062499993,123.24407421874993
320.0,116.39847656249994,116.40492578124994,117.82871484374994,117.82424999999994,123.23564062499993,123.24407421874993
330.0,116.39847656249994,116.40492578124994,117.87882031249994,117.87187499999995,123.23564062499993,123.24407421874993
340.0,116.39847656249994,116.40492578124994,117.92892578124994,117.92247656249994,123.23564062499993,123.24407421874993
350.0,116.39847656249994,116.40492578124994,117.97903124999993,117.97655078124994,123.23564062499993,123.24407421874993
360.0,116.39847656249994,116.40492578124994,118.02913671874994,118.02417578124994,123.23564062499993,123.24407421874993
370.0,116.39847656249994,116.40492578124994,118.07874609374994,118.07527343749993,123.23564062499993,123.24407421874993
380.0,116.39847656249994,116.40492578124994,118.12885156249995,118.12289843749994,123.23564062499993,123.24407421874993
390.0,116.39847656249994,116.40492578124994,118.17895703124994,118.17647656249994,123.23564062499993,123.24407421874993
400.0,116.39847656249994,116.40492578124994,118.22906249999994,118.22410156249994,123.23564062499993,123.24407421874993
410.0,116.39847656249994,116.40492578124994,118.27916796874993,118.27519921874993,123.23564062499993,123.24407421874993
420.0,116.39847656249994,116.40492578124994,118.32877734374995,118.32580078124994,123.23564062499993,123.24407421874993
430.0,116.39847656249994,116.40492578124994,118.37888281249994,118.37342578124995,123.23564062499993,123.24407421874993
440.0,116.39847656249994,116.40492578124994,118.42898828124994,118.42749999999994,123.23564062499993,123.24407421874993
450.0,116.39847656249994,116.40492578124994,118.47909374999995,118.47214843749994,123.23564062499993,123.24407421874993
460.0,116.39847656249994,116.40492578124994,118.52870312499994,118.52274999999995,123.23564062499993,123.24407421874993
470.0,116.39847656249994,116.40492578124994,118.57880859374993,118.57335156249994,123.23564062499993,123.24407421874993
480.0,116.39847656249994,116.40492578124994,118.62891406249994,118.62444921874994,123.23564062499993,123.24407421874993
490.0,116.39847656249994,116.40492578124994,118.67901953124995,118.67505078124995,123.23564062499993,123.24407421874993
500.0,116.39847656249994,116.40492578124994,118.72912499999994,118.72267578124993,123.23564062499993,123.24407421874993
510.0,116.39847656249994,116.40492578124994,118.77873437499994,118.77377343749994,123.23564062499993,123.24407421874993
520.0,116.39847656249994,116.40492578124994,118.82883984374993,118.82437499999995,123.23564062499993,123.24407421874993
530.0,116.39847656249994,116.40492578124994,118.87894531249994,118.87497656249994,123.23564062499993,123.24407421874993
540.0,116.39847656249994,116.40492578124994,118.92905078124994,118.92607421874995,123.23564062499993,123.24407421874993
550.0,116.39847656249994,116.40492578124994,118.97915624999995,118.97369921874994,123.23564062499993,123.24407421874993
560.0,116.39847656249994,116.40492578124994,119.02876562499993,119.02430078124993,123.23564062499993,123.24407421874993
570.0,116.39847656249994,116.40492578124994,119.07887109374994,119.07192578124993,123.23564062499993,123.24407421874993
580.0,116.39847656249994,116.40492578124994,119.12897656249993,119.12599999999993,123.23564062499993,123.24407421874993
590.0,116.39847656249994,116.40492578124994,119.17908203124993,119.17362499999993,123.23564062499993,123.24407421874993
600.0,116.39847656249994,116.40492578124994,119.22869140624994,119.22422656249994,123.23564062499993,123.24407421874993
610.0,116.39847656249994,116.40492578124994,119.27879687499994,119.27185156249993,123.23564062499993,123.24407421874993
620.0,116.39847656249994,116.40492578124994,119.32890234374993,119.32294921874993,123.23564062499993,123.24407421874993
630.0,116.39847656249994,116.40492578124994,119.37900781249994,119.37702343749994,123.23564062499993,123.24407421874993
640.0,116.39847656249994,116.40492578124994,119.42911328124994,119.42117578124994,123.23564062499993,123.24407421874993
650.0,116.39847656249994,116.40492578124994,119.47872265624994,119.47524999999993,123.23564062499993,123.24407421874993
660.0,116.39847656249994,116.40492578124994,119.52882812499995,119.52287499999993,123.23564062499993,123.24407421874993
670.0,116.39847656249994,116.40492578124994,119.57893359374994,119.57347656249993,123.23564062499993,123.24407421874993
680.0,116.39847656249994,116.40492578124994,119.62903906249994,119.62457421874993,123.23564062499993,123.24407421874993
690.0,116.39847656249994,116.40492578124994,119.67914453124993,119.67219921874994,123.23564062499993,123.24407421874993
700.0,116.39847656249994,116.40492578124994,119.72875390624995,119.72627343749993,123.23564062499993,123.24407421874993
710.0,116.39847656249994,116.40492578124994,119.77885937499994,119.77389843749994,123.23564062499993,123.24407421874993
720.0,116.39847656249994,116.40492578124994,119.82896484374994,119.82449999999993,123.23564062499993,123.24407421874993
730.0,116.39847656249994,116.40492578124994,119.87907031249993,119.87510156249994,123.23564062499993,123.24407421874993
740.0,116.39847656249994,116.40492578124994,119.92917578124994,119.92272656249995,123.23564062499993,123.24407421874993
750.0,116.39847656249994,116.40492578124994,119.97878515624993,119.97382421874994,123.23564062499993,123.24407421874993
760.0,116.39847656249994,116.40492578124994,120.02889062499995,120.02144921874994,123.23564062499993,123.24407421874993
770.0,116.39847656249994,116.40492578124994,120.07899609374994,120.07552343749994,123.23564062499993,123.24407421874993
780.0,116.39847656249994,116.40492578124994,120.12910156249994,120.12314843749994,123.23564062499993,123.24407421874993
790.0,116.39847656249994,116.40492578124994,120.17871093749993,120.17374999999994,123.23564062499993,123.24407421874993
800.0,116.39847656249994,116.40492578124994,120.22881640624993,120.22435156249995,123.23564062499993,123.24407421874993
810.0,116.39847656249994,116.40492578124994,120.27892187499994,120.27197656249994,123.23564062499993,123.24407421874993
820.0,116.39847656249994,116.40492578124994,120.32902734374994,120.32605078124995,123.23564062499993,123.24407421874993
830.0,116.39847656249994,116.40492578124994,120.37913281249995,120.37367578124994,123.23564062499993,123.24407421874993
840.0,116.39847656249994,116.40492578124994,120.42874218749994,120.42477343749994,123.23564062499993,123.24407421874993
850.0,116.39847656249994,116.40492578124994,120.47884765624994,120.47239843749993,123.23564062499993,123.24407421874993
860.0,116.39847656249994,116.40492578124994,120.52895312499993,120.52597656249995,123.23564062499993,123.24407421874993
870.0,116.39847656249994,116.40492578124994,120.57905859374993,120.57360156249993,123.23564062499993,123.24407421874993
880.0,116.39847656249994,116.40492578124994,120.62916406249994,120.62469921874994,123.23564062499993,123.24407421874993
890.0,116.39847656249994,116.40492578124994,120.67877343749994,120.67530078124994,123.23564062499993,123.24407421874993
900.0,116.39847656249994,116.40492578124994,120.72887890624993,120.71994921874995,123.23564062499993,123.24407421874993
910.0,116.39847656249994,116.40492578124994,120.77898437499994,120.77699999999994,123.23564062499993,123.24407421874993
920.0,116.39847656249994,116.40492578124994,120.82908984374993,120.82164843749995,123.23564062499993,123.24407421874993
930.0,116.39847656249994,116.40492578124994,120.87869921874994,120.87224999999994,123.23564062499993,123.24407421874993
940.0,116.39847656249994,116.40492578124994,120.92880468749993,120.92285156249993,123.23564062499993,123.24407421874993
950.0,116.39847656249994,116.40492578124994,120.97891015624994,120.97394921874994,123.23564062499993,123.24407421874993
960.0,116.39847656249994,116.40492578124994,121.02901562499993,121.02455078124993,123.23564062499993,123.24407421874993
970.0,116.39847656249994,116.40492578124994,121.07912109374993,121.07217578124994,123.23564062499993,123.24407421874993
980.0,116.39847656249994,116.40492578124994,121.12873046874994,121.12327343749995,123.23564062499993,123.24407421874993
990.0,116.39847656249994,116.40492578124994,121.17883593749994,121.17387499999992,123.23564062499993,123.24407421874993
1000.0,116.39847656249994,116.40492578124994,121.22894140624994,121.22447656249993,123.23564062499993,123.24407421874993
1010.0,116.39847656249994,116.40492578124994,121.27904687499993,121.27557421874994,123.23564062499993,123.24407421874993
1020.0,116.39847656249994,116.40492578124994,121.32915234374994,121.32319921874993,123.23564062499993,123.24407421874993
1030.0,116.39847656249994,116.40492578124994,121.37876171874994,121.37380078124994,123.23564062499993,123.24407421874993
1040.0,116.39847656249994,116.40492578124994,121.42886718749995,121.42142578124994,123.23564062499993,123.24407421874993
1050.0,116.39847656249994,116.40492578124994,121.47897265624994,121.47549999999993,123.23564062499993,123.24407421874993
1060.0,116.39847656249994,116.40492578124994,121.52907812499994,121.52312499999994,123.23564062499993,123.24407421874993
1070.0,116.39847656249994,116.40492578124994,121.57868749999993,121.57372656249994,123.23564062499993,123.24407421874993
1080.0,116.39847656249994,116.40492578124994,121.62879296874993,121.62135156249994,123.23564062499993,123.24407421874993
1090.0,116.39847656249994,116.40492578124994,121.67889843749994,121.67244921874993,123.23564062499993,123.24407421874993
1100.0,116.39847656249994,116.40492578124994,121.72900390624994,121.72305078124994,123.23564062499993,123.24407421874993
1110.0,116.39847656249994,116.40492578124994,121.77910937499993,121.77414843749993,123.23564062499993,123.24407421874993
1120.0,116.39847656249994,116.40492578124994,121.82871874999994,121.82474999999994,123.23564062499993,123.24407421874993
1130.0,116.39847656249994,116.40492578124994,121.87882421874993,121.87237499999993,123.23564062499993,123.24407421874993
1140.0,116.39847656249994,116.40492578124994,121.92892968749993,121.92297656249994,123.23564062499993,123.24407421874993
1150.0,116.39847656249994,116.40492578124994,121.97903515624995,121.97407421874993,123.23564062499993,123.24407421874993
1160.0,116.39847656249994,116.40492578124994,122.02914062499994,122.02467578124994,123.23564062499993,123.24407421874993
1170.0,116.39847656249994,116.40492578124994,122.07874999999993,122.07577343749993,123.23564062499993,123.24407421874993
1180.0,116.39847656249994,116.40492578124994,122.12885546874993,122.12339843749993,123.23564062499993,123.24407421874993
1190.0,116.39847656249994,116.40492578124994,122.17896093749994,122.17399999999994,123.23564062499993,123.24407421874993
1200.0,116.39847656249994,116.40492578124994,122.22906640624993,122.22460156249994,123.23564062499993,123.24407421874993
1210.0,116.39847656249994,116.40492578124994,122.27917187499995,122.27222656249994,123.23564062499993,123.24407421874993
1220.0,116.39847656249994,116.40492578124994,122.32878124999993,122.32332421874993,123.23564062499993,123.24407421874993
1230.0,116.39847656249994,116.40492578124994,122.37888671874994,122.37094921874994,123.23564062499993,123.24407421874993
1240.0,116.39847656249994,116.40492578124994,122.42899218749993,122.42502343749993,123.23564062499993,123.24407421874993
1250.0,116.39847656249994,116.40492578124994,122.47909765624993,122.47264843749994,123.23564062499993,123.24407421874993
1260.0,116.39847656249994,116.40492578124994,122.52870703124994,122.52324999999993,123.23564062499993,123.24407421874993
1270.0,116.39847656249994,116.40492578124994,122.57881249999994,122.57385156249994,123.23564062499993,123.24407421874993
1280.0,116.39847656249994,116.40492578124994,122.62891796874993,122.62147656249994,123.23564062499993,123.24407421874993
1290.0,116.39847656249994,116.40492578124994,122.67902343749994,122.67555078124994,123.23564062499993,123.24407421874993
1300.0,116.39847656249994,116.40492578124994,122.72912890624994,122.72317578124994,123.23564062499993,123.24407421874993
1310.0,116.39847656249994,116.40492578124994,122.77873828124994,122.77427343749994,123.23564062499993,123.24407421874993
1320.0,116.39847656249994,116.40492578124994,122.82884374999993,122.82189843749994,123.23564062499993,123.24407421874993
1330.0,116.39847656249994,116.40492578124994,122.87894921874994,122.87547656249993,123.23564062499993,123.24407421874993
1340.0,116.39847656249994,116.40492578124994,122.92905468749994,122.92310156249994,123.23564062499993,123.24407421874993
1350.0,116.39847656249994,116.40492578124994,122.97916015624993,122.97419921874994,123.23564062499993,123.24407421874993
1360.0,116.39847656249994,116.40492578124994,123.02876953124995,123.02480078124992,123.23564062499993,123.24407421874993
1370.0,116.39847656249994,116.40492578124994,123.07887499999994,123.07242578124993,123.23564062499993,123.24407421874993
1380.0,116.39847656249994,116.40492578124994,123.12898046874994,123.12649999999994,123.23564062499993,123.24407421874993
1390.0,116.39847656249994,116.40492578124994,123.17908593749993,123.17412499999995,123.23564062499993,123.24407421874993
1400.0,116.39847656249994,116.40492578124994,123.22869531249994,123.22472656249994,123.23564062499993,123.24407421874993
1410.0,116.39847656249994,116.40492578124994,123.27880078124993,123.27235156249994,123.23564062499993,123.24407421874993
1420.0,116.39847656249994,116.40492578124994,123.32890624999995,123.32344921874994,123.23564062499993,123.24407421874993
1430.0,116.39847656249994,116.40492578124994,123.37901171874994,123.37405078124993,123.23564062499993,123.24407421874993
1440.0,116.39847656249994,116.40492578124994,123.42911718749994,123.42167578124993,123.23564062499993,123.24407421874993
1450.0,116.39847656249994,116.40492578124994,123.47872656249993,123.47574999999993,123.23564062499993,123.24407421874993
1460.0,116.39847656249994,116.40492578124994,123.52883203124993,123.52337499999993,123.23564062499993,123.24407421874993
1470.0,116.39847656249994,116.40492578124994,123.57893749999992,123.57397656249994,123.23564062499993,123.24407421874993
1480.0,116.39847656249994,116.40492578124994,123.62904296874994,123.62507421874993,123.23564062499993,123.24407421874993
1490.0,116.39847656249994,116.40492578124994,123.67914843749995,123.67269921874993,123.23564062499993,123.24407421874993
1500.0,116.39847656249994,116.40492578124994,123.72875781249994,123.72677343749994,123.23564062499993,123.24407421874993
1510.0,116.39847656249994,116.40492578124994,123.77886328124993,123.77439843749994,123.23564062499993,123.24407421874993
1520.0,116.39847656249994,116.40492578124994,123.82896874999993,123.82499999999993,123.23564062499993,123.24407421874993
1530.0,116.39847656249994,116.40492578124994,123.87907421874993,123.87262499999993,123.23564062499993,123.24407421874993
1540.0,116.39847656249994,116.40492578124994,123.92917968749994,123.92322656249993,123.23564062499993,123.24407421874993
1550.0,116.39847656249994,116.40492578124994,123.97878906249994,123.97432421874993,123.23564062499993,123.24407421874993
1560.0,116.39847656249994,116.40492578124994,124.02889453124993,124.02194921874994,123.23564062499993,123.24407421874993
1570.0,116.39847656249994,116.40492578124994,124.07899999999994,124.07602343749993,123.23564062499993,123.24407421874993
1580.0,116.39847656249994,116.40492578124994,124.12910546874993,124.12364843749994,123.23564062499993,123.24407421874993
1590.0,116.39847656249994,116.40492578124994,124.17871484374994,124.17424999999993,123.23564062499993,123.24407421874993
1600.0,116.39847656249994,116.40492578124994,124.22882031249993,124.22187499999994,123.23564062499993,123.24407421874993
1610.0,116.39847656249994,116.40492578124994,124.27892578124994,124.27247656249995,123.23564062499993,123.24407421874993
1620.0,116.39847656249994,116.40492578124994,124.32903124999993,124.32655078124994,123.23564062499993,123.24407421874993
1630.0,116.39847656249994,116.40492578124994,124.37913671874993,124.37417578124993,123.23564062499993,123.24407421874993
1640.0,116.39847656249994,116.40492578124994,124.42874609374994,124.42527343749994,123.23564062499993,123.24407421874993
1650.0,116.39847656249994,116.40492578124994,124.47885156249994,124.47289843749994,123.23564062499993,123.24407421874993
1660.0,116.39847656249994,116.40492578124994,124.52895703124993,124.52647656249994,123.23564062499993,123.24407421874993
1670.0,116.39847656249994,116.40492578124994,124.57906249999994,124.57410156249995,123.23564062499993,123.24407421874993
1680.0,116.39847656249994,116.40492578124994,124.62916796874994,124.62519921874994,123.23564062499993,123.24407421874993
1690.0,116.39847656249994,116.40492578124994,124.67877734374994,124.67580078124993,123.23564062499993,123.24407421874993
1700.0,116.39847656249994,116.40492578124994,124.72888281249995,124.72342578124994,123.23564062499993,123.24407421874993
1710.0,116.39847656249994,116.40492578124994,124.77898828124994,124.77749999999993,123.23564062499993,123.24407421874993
1720.0,116.39847656249994,116.40492578124994,124.82909374999994,124.82214843749993,123.23564062499993,123.24407421874993
1730.0,116.39847656249994,116.40492578124994,124.87870312499993,124.87274999999994,123.23564062499993,123.24407421874993
1740.0,116.39847656249994,116.40492578124994,124.92880859374993,124.92335156249993,123.23564062499993,123.24407421874993
1750.0,116.39847656249994,116.40492578124994,124.97891406249994,124.97444921874994,123.23564062499993,123.24407421874993
1760.0,116.39847656249994,116.40492578124994,125.02901953124993,125.02505078124993,123.23564062499993,123.24407421874993
1770.0,116.39847656249994,116.40492578124994,125.07912499999993,125.07267578124994,123.23564062499993,123.24407421874993
1780.0,116.39847656249994,116.40492578124994,125.12873437499994,125.12377343749995,123.23564062499993,123.24407421874993
1790.0,116.39847656249994,116.40492578124994,125.17883984374994,125.17437499999993,123.23564062499993,123.24407421874993
1800.0,116.39847656249994,116.40492578124994,125.22894531249992,125.22497656249992,123.23564062499993,123.24407421874993
1810.0,116.39847656249994,116.40492578124994,125.27905078124994,125.27607421874993,123.23564062499993,123.24407421874993
1820.0,116.39847656249994,116.40492578124994,125.32915624999994,125.32369921874995,123.23564062499993,123.24407421874993
1830.0,116.39847656249994,116.40492578124994,125.37876562499994,125.37430078124994,123.23564062499993,123.24407421874993
1840.0,116.39847656249994,116.40492578124994,125.42887109374992,125.42192578124994,123.23564062499993,123.24407421874993
1850.0,116.39847656249994,116.40492578124994,125.47897656249992,125.47599999999994,123.23564062499993,123.24407421874993
1860.0,116.39847656249994,116.40492578124994,125.52908203124993,125.52362499999994,123.23564062499993,123.24407421874993
1870.0,116.39847656249994,116.40492578124994,125.57869140624994,125.57422656249994,123.23564062499993,123.24407421874993
1880.0,116.39847656249994,116.40492578124994,125.62879687499995,125.62185156249994,123.23564062499993,123.24407421874993
1890.0,116.39847656249994,116.40492578124994,125.67344531249994,125.66947656249994,123.23564062499993,123.24407421874993
1900.0,116.39847656249994,116.40492578124994,125.70767578124995,125.70469921874994,123.23564062499993,123.24407421874993
1910.0,116.39847656249994,116.40492578124994,125.73248046874994,125.72999999999992,123.23564062499993,123.24407421874993
1920.0,116.39847656249994,116.40492578124994,125.74686718749994,125.74587499999993,123.23564062499993,123.24407421874993
1930.0,116.39847656249994,116.40492578124994,125.75133203124994,125.74885156249994,123.23564062499993,123.24407421874993
1940.0,116.39847656249994,116.40492578124994,125.75133203124994,125.74885156249994,123.23564062499993,123.24407421874993
1950.0,116.39847656249994,116.40492578124994,125.75133203124994,125.74885156249994,123.23564062499993,123.24407421874993
1960.0,116.39847656249994,116.40492578124994,125.75133203124994,125.74885156249994,123.23564062499993,123.24407421874993
1970.0,116.39847656249994,116.40492578124994,125.75133203124994,125.74885156249994,123.23514453124994,123.24407421874993
1980.0,116.40442968749994,116.40492578124994,125.75877343749994,125.75530078124994,123.22720703124993,123.24060156249995
1990.0,116.42080078124994,116.42080078124994,125.77564062499994,125.77117578124994,123.20934765624995,123.22472656249994
2000.0,116.44659765624995,116.44610156249995,125.80242968749994,125.79994921874993,123.18156640624994,123.19644921874993
2009.9999999999998,116.48281249999994,116.48132421874995,125.83963671874993,125.83467578124993,123.14386328124993,123.16122656249993
2020.0,116.52845312499994,116.52547656249993,125.88626953124992,125.88230078124992,123.09673437499994,123.11360156249994
2029.9999999999998,116.57855859374993,116.57657421874994,125.93637499999993,125.92992578124992,123.04662890624994,123.06299999999993
2040.0,116.62866406249994,116.62717578124995,125.98648046874995,125.98399999999992,122.99652343749993,123.01239843749994
2050.0,116.67876953124994,116.67827343749994,126.03658593749995,126.03162499999992,122.94641796874993,122.96130078124993
2060.0,116.72887499999995,116.72589843749994,126.08669140624993,126.08222656249993,122.89631249999994,122.91069921874994
2070.0,116.77848437499993,116.77649999999994,126.13630078124993,126.12985156249992,122.84670312499995,122.86307421874994
2080.0,116.82858984374994,116.82710156249993,126.18640624999993,126.18094921874992,122.79659765624994,122.81197656249994
2090.0,116.87869531249993,116.87819921874994,126.23651171874994,126.23155078124992,122.74649218749992,122.75839843749993
2100.0,116.92880078124993,116.92582421874994,126.28661718749993,126.27917578124995,122.69638671874993,122.71077343749994
2110.0,116.97841015624994,116.97642578124993,126.33672265624993,126.33324999999992,122.64628124999993,122.65967578124993
2120.0,117.02851562499994,117.02752343749994,126.38633203124994,126.38087499999995,122.59667187499994,122.61205078124993
2130.0,117.07862109374994,117.07514843749995,126.43643749999994,126.43147656249992,122.54656640624994,122.55797656249993
2140.0,117.12872656249993,117.12872656249993,126.48654296874992,126.48257421874992,122.49646093749995,122.51035156249993
2150.0,117.17883203124994,117.17337499999994,126.53664843749992,126.53019921874994,122.44635546874993,122.45974999999994
2160.0,117.22844140624994,117.22744921874994,126.58625781249994,126.58427343749992,122.39624999999994,122.40914843749994
2170.0,117.27854687499995,117.27805078124993,126.63636328124994,126.63189843749994,122.34664062499994,122.36152343749994
2180.0,117.32865234374994,117.32567578124994,126.68646874999995,126.68249999999995,122.29653515624994,122.30744921874994
2190.0,117.37875781249994,117.37677343749995,126.73657421874992,126.73310156249993,122.24642968749994,122.25982421874994
2200.0,117.42886328124993,117.42439843749993,126.78667968749993,126.78072656249995,122.19632421874994,122.20872656249993
2210.0,117.47847265624995,117.47797656249993,126.83628906249994,126.83182421874994,122.14671484374993,122.15812499999994
2220.0,117.52857812499994,117.52560156249994,126.88639453124995,126.87944921874994,122.09660937499994,122.11049999999994
2230.0,117.57868359374994,117.57669921874994,126.93649999999992,126.93352343749994,122.04650390624994,122.05642578124994
2240.0,117.62878906249993,117.62730078124994,126.98660546874993,126.98114843749994,121.99639843749993,122.00880078124995
2250.0,117.67839843749994,117.67492578124994,127.03671093749993,127.03174999999995,121.94629296874994,121.95819921874994
2260.0,117.72850390624994,117.72899999999994,127.08632031249995,127.07937499999994,121.89668359374993,121.90710156249995
2270.0,117.77860937499995,117.77662499999994,127.13642578124993,127.12997656249995,121.84657812499994,121.85649999999994
2280.0,117.82871484374994,117.82722656249994,127.18653124999993,127.18107421874994,121.79647265624993,121.80589843749993
2290.0,117.87882031249994,117.87485156249994,127.23663671874993,127.23167578124995,121.74636718749994,121.75827343749994
2300.0,117.92842968749993,117.92594921874993,127.28624609374994,127.28277343749994,121.69626171874994,121.70717578124994
2310.0,117.97853515624993,117.97655078124994,127.33635156249993,127.33039843749994,121.64665234374993,121.65657421874994
2320.0,118.02864062499995,118.02417578124994,127.38645703124993,127.38397656249994,121.59654687499993,121.60547656249994
2330.0,118.07874609374994,118.07527343749993,127.43656249999994,127.43160156249994,121.54644140624994,121.55487499999994
2340.0,118.12885156249995,118.12289843749994,127.48666796874994,127.48269921874994,121.49633593749994,121.50724999999994
2350.0,118.17846093749993,118.17647656249994,127.53627734374992,127.53330078124995,121.44672656249995,121.45664843749994
2360.0,118.22856640624994,118.22410156249994,127.58638281249992,127.57794921874994,121.39662109374993,121.40902343749994
2370.0,118.27867187499993,118.27519921874993,127.63648828124994,127.63202343749994,121.34651562499994,121.35494921874994
2380.0,118.32877734374995,118.32580078124994,127.68659374999994,127.67964843749994,121.29641015624993,121.30732421874994
2390.0,118.37838671874994,118.37342578124995,127.73669921874995,127.73024999999993,121.24630468749993,121.25622656249993
2400.0,118.42849218749994,118.42749999999994,127.78630859374992,127.78085156249993,121.19669531249994,121.20562499999994
2410.0,118.47859765624993,118.47512499999995,127.83641406249993,127.82847656249993,121.14658984374995,121.15799999999993
2420.0,118.52870312499994,118.52572656249993,127.88651953124993,127.88255078124993,121.09648437499993,121.10392578124994
2430.0,118.57880859374993,118.57335156249994,127.93662499999995,127.93017578124993,121.04637890624993,121.05630078124993
2440.0,118.62841796874994,118.62444921874994,127.98623437499992,127.98127343749994,120.99627343749994,121.00569921874994
2450.0,118.67852343749993,118.67505078124995,128.03633984374994,128.03187499999993,120.94666406249993,120.95807421874993
2460.0,118.72862890624994,118.72267578124993,128.08644531249993,128.08247656249995,120.89655859374994,120.90697656249993
2470.0,118.77873437499994,118.77674999999995,128.13655078124995,128.13357421874994,120.84645312499994,120.85637499999993
2480.0,118.82883984374993,118.82437499999995,128.1866562499999,128.18119921874992,120.79634765624994,120.80577343749994
2490.0,118.87844921874994,118.87497656249994,128.23626562499993,128.23180078124994,120.74673828124993,120.75467578124993
2500.0,118.92855468749994,118.92607421874995,128.28637109374992,128.27942578124993,120.69663281249994,120.70705078124993
2510.0,118.97866015624994,118.97369921874994,128.33647656249994,128.33349999999993,120.64652734374994,120.65644921874993
2520.0,119.02876562499993,119.02430078124993,128.38658203124996,128.38112499999994,120.59642187499995,120.60882421874994
2530.0,119.07887109374994,119.07192578124993,128.43668749999992,128.43172656249993,120.54631640624994,120.55772656249994
2540.0,119.12848046874994,119.12599999999993,128.48629687499994,128.47935156249991,120.49670703124994,120.50712499999993
2550.0,119.17858593749995,119.17362499999993,128.53640234374993,128.53044921874994,120.44660156249994,120.45949999999993
2560.0,119.22869140624994,119.22422656249994,128.58650781249995,128.58105078124993,120.39649609374995,120.40542578124993
2570.0,119.27879687499994,119.27532421874994,128.63661328124994,128.6286757812499,120.34639062499994,120.35780078124994
2580.0,119.32840624999993,119.32294921874993,128.68671874999993,128.68274999999994,120.29628515624994,120.30719921874994
2590.0,119.37851171874995,119.37702343749994,128.73632812499994,128.73037499999992,120.24667578124993,120.25957421874995
2600.0,119.42861718749994,119.42117578124994,128.78643359374993,128.78097656249992,120.19657031249993,120.20847656249994
2610.0,119.47872265624994,119.47524999999993,128.83653906249992,128.83207421874994,120.14646484374994,120.15787499999995
2620.0,119.52882812499995,119.52287499999993,128.8866445312499,128.87969921874992,120.09635937499993,120.10727343749994
2630.0,119.57843749999994,119.57347656249993,128.93625390624993,128.93377343749992,120.04625390624994,120.05617578124995
2640.0,119.62854296874993,119.62457421874993,128.98635937499995,128.98139843749993,119.99664453124993,120.00855078124994
2650.0,119.67864843749994,119.67219921874994,129.0364648437499,129.03199999999993,119.94653906249994,119.95794921874995
2660.0,119.72875390624995,119.72627343749993,129.08657031249993,129.08260156249992,119.89643359374993,119.91032421874993
2670.0,119.77885937499994,119.77389843749994,129.13667578124992,129.13022656249993,119.84632812499994,119.85922656249994
2680.0,119.82846874999994,119.82449999999993,129.18628515624994,129.18132421874992,119.79671874999994,119.80862499999994
2690.0,119.87857421874993,119.87510156249994,129.23639062499993,129.22894921874993,119.74661328124994,119.76099999999994
2700.0,119.92867968749994,119.92272656249995,129.28103906249993,129.27955078124995,119.69650781249993,119.70692578124994
2710.0,119.97878515624993,119.97382421874994,129.31626171874993,129.31477343749992,119.64640234374994,119.65930078124994
2720.0,120.02839453124994,120.02144921874994,129.34057031249992,129.34007421874995,119.59629687499994,119.60869921874993
2730.0,120.07849999999993,120.07552343749994,129.35545312499994,129.35247656249993,119.54668749999995,119.56107421874994
2740.0,120.12860546874994,120.12314843749994,129.36041406249993,129.35892578124995,119.49658203124994,119.50997656249994
2750.0,120.17871093749993,120.17374999999994,129.36041406249993,129.35892578124995,119.44647656249992,119.45937499999994
2760.0,120.22881640624993,120.22435156249995,129.36041406249993,129.35892578124995,119.39637109374993,119.41174999999994
2770.0,120.27842578124994,120.27197656249994,129.36041406249993,129.35892578124995,119.34626562499993,119.35767578124994
2780.0,120.32853124999994,120.32605078124995,129.36041406249993,129.35892578124995,119.29665624999994,119.31352343749994
2790.0,120.37863671874993,120.37367578124994,129.36041406249993,129.35892578124995,119.24655078124994,119.25944921874994
2800.0,120.42874218749994,120.42477343749994,129.36041406249993,129.35892578124995,119.19644531249995,119.21182421874994
2810.0,120.47884765624994,120.47239843749993,129.36041406249993,129.35892578124995,119.14633984374993,119.16072656249995
2820.0,120.52845703124994,120.52597656249995,129.36041406249993,129.35892578124995,119.09673046874994,119.11012499999994
