trajectory,T (ms),volume_1 (mm),volume_2 (mm),volume_3 (mm),k,pressure_1 (bar),pressure_2 (bar),pressure_3 (bar),base_x (cm),base_y (cm),base_z (cm),tip_x (cm),tip_y (cm),tip_z (cm),tip_velocity_x (cm/s),tip_velocity_y (cm/s),tip_velocity_z (cm/s),tip_acceleration_x (cm/ss),tip_acceleration_y (cm/ss),tip_acceleration_z (cm/ss),timestamp
0,138.24748992919922,115.00494921874994,115.00147656249996,115.00147656249996,10,0.0116113743080932,6.560098437802253e-06,-0.0627932626424119,4.9624114,1.7803669,-6.977475,2.3385463,-0.1766808,0.05313492,-0.004157339,-0.01960523,0.043740895,-0.3097954,-1.4609369,3.2594714,1753087507.2551732
0,151.0627269744873,115.00494921874994,115.00147656249996,115.00147656249996,11,0.0089873349164337,-0.0013054595973898,-0.0732894202090499,4.9624114,1.7803669,-6.977475,2.3385463,-0.1766808,0.05313492,0.0,0.0,0.0,0.32440597,1.5298375,-3.4131944,1753087507.2679884
0,164.20865058898926,115.00494921874994,115.00147656249996,115.00147656249996,12,0.007675315220604,0.0026305994900965,-0.0732894202090499,4.9624114,1.7803669,-6.977475,2.3387747,-0.1768837,0.052925587,0.017374588,-0.015434002,-0.015923683,1.3216711,-1.1740522,-1.2113019,1753087507.2811344
0,177.87933349609375,115.00494921874994,115.00147656249996,115.00147656249996,13,0.0168594530914122,6.560098437802253e-06,-0.0667293217299012,4.9624114,1.7803669,-6.977475,2.3389301,-0.17642438,0.052061558,0.011370969,0.033598423,-0.06320306,-0.43916014,3.5866842,-3.4584503,1753087507.294805
0,191.58673286437988,115.00494921874994,115.00147656249996,115.00147656249996,14,0.0168594530914122,6.560098437802253e-06,-0.0719774005132201,4.9624114,1.7803669,-6.977475,2.3388276,-0.17668211,0.0517807,-0.0074791713,-0.018802289,-0.02048945,-1.3751799,-3.8228047,3.1160986,1753087507.3085124
0,204.6370506286621,115.00494921874994,115.00147656249996,115.00147656249996,15,0.0352277288330288,-0.0026174792932209,-0.0732894202090499,4.9624114,1.7803669,-6.977475,2.3392153,-0.17739701,0.05313492,0.029705683,-0.05478013,0.10376893,2.8493447,-2.7568555,9.521483,1753087507.3215628
0,217.9419994354248,115.00494921874994,115.00147656249996,115.00147656249996,16,0.0535960045746453,6.560098437802253e-06,-0.0181845929842004,4.9624114,1.7803669,-6.977475,2.3392153,-0.17739701,0.05313492,0.0,0.0,0.0,-2.2327192,4.1173487,-7.7994127,1753087507.3348677
0,231.29749298095703,115.00494921874994,115.00147656249996,115.00147656249996,17,0.0732763000120915,0.0013185797942689,0.0146158994115433,4.9624114,1.7803669,-6.977475,2.339272,-0.17405558,0.049402714,0.0042486344,0.25018743,-0.2794459,0.31811318,18.732588,-20.923292,1753087507.3482232
0,244.54355239868164,115.00494921874994,115.00147656249996,115.00147656249996,18,0.0877085166662188,6.560098437802253e-06,0.0684087069405631,4.9624114,1.7803669,-6.977475,2.339272,-0.17405558,0.049402714,0.0,0.0,0.0,-0.32074705,-18.887688,21.096529,1753087507.3614693
0,258.46338272094727,115.00494921874994,115.00147656249996,115.00147656249996,19,0.1139489105828138,6.560098437802253e-06,0.0894010220738391,4.9624114,1.7803669,-6.977475,2.3395653,-0.17349088,0.050020695,0.021067416,0.04056762,0.044395726,1.5134822,2.9143763,3.189387,1753087507.375389
0,272.0205783843994,115.00494921874994,115.00147656249996,115.00147656249996,20,0.1310051666286006,6.560098437802253e-06,0.1300736326445614,4.9624114,1.7803669,-6.977475,2.339532,-0.17327297,0.049609184,-0.0024620146,0.01607344,-0.030353123,-1.7355372,-1.8066975,-5.5134954,1753087507.3889463
0,284.9118709564209,115.00494921874994,115.00147656249996,115.00147656249996,21,0.1506854620660468,-0.0039294989890521,0.1825544204777514,4.9624114,1.7803669,-6.977475,2.339532,-0.17327297,0.049609184,0.0,0.0,0.0,0.19098629,-1.2468678,2.354588,1753087507.4018376
0,298.2959747314453,115.00494921874994,115.00147656249996,115.00147656249996,22,0.1703657575034931,-0.0013054595973898,0.2534034840525579,4.9624114,1.7803669,-6.977475,2.3423052,-0.18064153,0.05623579,0.20721106,-0.55055577,0.495119,15.482154,-41.13578,36.99372,1753087507.4152217
0,311.3718032836914,115.00494921874994,115.00147656249996,115.00147656249996,23,0.1887340332451096,-0.0013054595973898,0.3111323506690669,4.9624114,1.7803669,-6.977475,2.3423052,-0.18064153,0.05623579,0.0,0.0,0.0,-15.846589,42.10408,-37.86452,1753087507.4282975
0,324.77569580078125,115.00494921874994,115.00147656249996,115.00147656249996,24,0.2136624074658749,0.0039426191859277,0.3767333354605545,4.9624114,1.7803669,-6.977475,2.3423052,-0.18064153,0.05623579,0.0,0.0,0.0,0.0,0.0,0.0,1753087507.4417014
0,337.719202041626,115.00494921874994,115.00147656249996,115.00147656249996,25,0.2399028013824699,-0.0013054595973898,0.473822792951956,4.9624114,1.7803669,-6.977475,2.3434024,-0.19360733,0.042321682,0.08477011,-1.0017407,-1.0750073,6.5493593,-77.39473,-83.05533,1753087507.454645
