episode,reward,length,timesteps,time_elapsed,rolling_reward_10,rolling_reward_50,rolling_reward_100,avg_distance,final_distance
19,-227.9533338546753,100,1900,3.7387514114379883,-211.55081230811774,-223.13572524664434,-223.13572524664434,2.2795333420782025,1.9105571565781128
20,-232.21110880374908,100,2000,3.9089207649230957,-217.3739304702729,-223.58949442449958,-223.58949442449958,2.3221110860335643,2.0162305669095386
21,-222.72360116243362,100,2100,4.673956871032715,-226.52707025520505,-223.54826141202025,-223.54826141202025,2.227236006844206,2.4324225680518325
22,-215.04526036977768,100,2200,4.841911315917969,-234.78467519842087,-223.16176136464557,-223.16176136464557,2.150452601447834,1.9291698350165714
23,-126.17714422941208,100,2300,4.994465589523315,-226.1483236130327,-218.945038880505,-218.945038880505,1.2617714477279762,3.2499671198400426
24,-125.83386215567589,100,2400,5.144152402877808,-216.19854781292378,-215.06540651697046,-215.06540651697046,1.2583386250975201,1.077452626334161
25,-120.81372551620007,100,2500,5.295655012130737,-201.7454099010676,-211.29533927693964,-211.29533927693964,1.208137251088073,2.4325566302122446
26,-124.35379657149315,100,2600,5.592283487319946,-188.86087393015623,-207.95143378826862,-207.95143378826862,1.2435379699007574,1.0560433070242539
27,-119.9140153825283,100,2700,5.755306959152222,-176.3816224977374,-204.69078866213007,-204.69078866213007,1.1991401525374312,1.1330424070259055
28,-119.16290298104286,100,2800,5.904148101806641,-163.4188751026988,-201.63622131637698,-201.63622131637698,1.1916290280852606,0.9060852188806998
29,-132.8389517366886,100,2900,6.065547227859497,-153.90743689090013,-199.26390167569807,-199.26390167569807,1.328389519539965,0.9592795516704253
30,-125.96402043104172,100,3000,6.218068599700928,-143.2827280536294,-196.8205723008762,-196.8205723008762,1.2596402125583221,1.1356731918729412
31,-287.2605220079422,100,3100,6.54262375831604,-149.73642013818025,-199.7379900333622,-199.7379900333622,2.8726052142691434,2.9689986240021646
32,-213.24966940283775,100,3200,6.800993919372559,-149.55686104148626,-200.1602300136583,-200.1602300136583,2.132496698065599,2.030609876644207
33,-144.32305051386356,100,3300,7.021561145782471,-151.37145166993142,-198.46819427124026,-198.46819427124026,1.4432305100335623,0.5780870965357161
34,-113.6914441138506,100,3400,7.289193868637085,-150.15720986574888,-195.97476044308175,-195.97476044308175,1.1369144401616251,0.3788347589013111
35,-270.8760870695114,100,3500,7.56692099571228,-165.16344602108,-198.11479834669402,-198.11479834669402,2.7087608780002985,2.0980860472463783
36,-187.92159223556519,100,3600,7.946822881698608,-171.52022558748723,-197.831653732496,-197.831653732496,1.8792159230228074,2.0380641401846167
37,-194.73296294361353,100,3700,8.234713554382324,-179.00212034359575,-197.74790533279648,-197.74790533279648,1.9473296174775285,1.8796575833006601
38,-193.29538847506046,100,3800,8.624067783355713,-186.4153688929975,-197.63073383654026,-197.63073383654026,1.9329538885677717,1.5628470672389303
39,-183.21053159236908,100,3900,10.170653104782104,-191.45252687856555,-197.2609850610487,-197.2609850610487,1.8321053150071736,1.9489489395754036
40,-195.68517902493477,100,4000,10.387856721878052,-198.42464273795485,-197.22158991014584,-197.22158991014584,1.9568517912426788,0.2638273764246844
41,-192.01578824222088,100,4100,11.285463333129883,-188.90016936138272,-197.09461913775743,-197.09461913775743,1.9201578800799404,2.1934930449280534
42,-163.71752640604973,100,4200,11.439320087432861,-183.94695506170393,-196.29992645366914,-196.29992645366914,1.6371752585059087,0.7388841305170067
43,-173.69559147581458,100,4300,11.594640970230103,-186.88420915789902,-195.77424424488183,-195.77424424488183,1.736955913333766,2.292636988344538
44,-158.23106130957603,100,4400,11.750542402267456,-191.33817087747155,-194.92099008726126,-194.92099008726126,1.5823106066546075,1.6197500019914643
45,-164.44409266114235,100,4500,11.906284093856812,-180.69497143663466,-194.24372570001418,-194.24372570001418,1.6444409235242323,1.6082683930886468
46,-164.16061326861382,100,4600,12.13960576057434,-178.31887353993952,-193.58974499498373,-193.58974499498373,1.6416061290120092,2.137578443666256
47,-175.43585550785065,100,4700,12.297215700149536,-176.38916279636322,-193.2034920271724,-193.2034920271724,1.754358552730327,1.6295661775903052
48,-112.18804071843624,100,4800,12.45317816734314,-168.2784280207008,-191.51567012490705,-191.51567012490705,1.121880403557038,0.45244796641103635
49,-110.42575965076685,100,4900,12.608666896820068,-160.99995082654058,-189.86077399278173,-189.86077399278173,1.1042576017753891,2.782141053820396
50,-97.75868561118841,100,5000,12.760791778564453,-151.20730148516594,-188.01873222514988,-188.01873222514988,0.9775868602187768,0.5858475742816754
51,-97.41171227023005,100,5100,12.988864421844482,-141.74689388796688,-184.59248645670712,-186.24212399073969,0.9741171199442692,1.4838187746244682
52,-88.22799105197191,100,5200,13.151899576187134,-134.1979403525591,-180.0886660286039,-184.3572368188403,0.8822799109186029,0.3633094494854146
53,-81.7209863960743,100,5300,13.30449914932251,-125.00047984458506,-176.7211600705236,-182.42070379199566,0.8172098667350736,0.3899639070005481
54,-87.07421743124723,100,5400,13.466145992279053,-117.88479545675219,-173.43896570928393,-180.65502811864846,0.8707421779475232,0.3538410800220151
55,-180.55335932970047,100,5500,13.65366268157959,-119.49572212360799,-172.1418832384795,-180.65317959521303,1.8055336035282696,2.1093816940933645
56,-193.91512209177017,100,5600,13.92270302772522,-122.47117300592363,-172.32152640245855,-180.8899999969373,1.9391512232637294,1.7117029665458807
57,-255.45573842525482,100,5700,14.135898113250732,-130.47316129766403,-171.6253444304317,-182.19817084655688,2.554557400662981,2.576219067740188
58,-264.1397104859352,100,5800,14.35127568244934,-145.66832827441394,-173.91242598347367,-183.61095601275306,2.6413970909423865,2.5306922627809985
59,-256.7731375694275,100,5900,14.557300329208374,-160.30306606628,-175.64275859408082,-184.85099298828993,2.5677313686443988,2.5224013734906126
60,-259.06919515132904,100,6000,14.759911060333252,-176.43411702029408,-177.34454395346344,-186.08796302434058,2.5906919447512315,2.090238337385125
61,-257.9677213728428,100,6100,15.050060033798218,-192.48971793055534,-179.88005431465805,-187.2663197185783,2.579677219987471,3.231391749412307
62,-235.41430938243866,100,6200,15.803638935089111,-207.20834976360203,-181.93895628355443,-188.04290019702768,2.3541430822365284,2.1384965634206323
63,-230.02358043193817,100,6300,16.00936722755432,-222.0386091671884,-182.2886146905273,-188.7092602007564,2.300235799047982,2.441971745028817
64,-225.7438217997551,100,6400,16.1696515083313,-235.9055696040392,-182.29685872338712,-189.28792522574076,2.257438197759227,2.2515956134172472
65,-134.80059385299683,100,6500,16.333771228790283,-231.33029305636882,-179.68596850775182,-188.449658589237,1.3480059449756836,1.1245002123347227
66,-278.0875977277756,100,6600,16.56637930870056,-239.74754061996936,-180.1837373366952,-189.80780918224517,2.7808759670152607,2.62733031339832
67,-271.9436502456665,100,6700,16.737433910369873,-241.39633180201054,-180.72847974747418,-191.03371725781864,2.7194364866507836,2.7256052863444302
68,-172.3929102420807,100,6800,16.895819902420044,-232.22165177762508,-179.20053041368723,-190.7595877428813,1.7239291090208426,1.9043119795342232
69,-246.38443142175674,100,6900,17.055622339248657,-231.18278116285802,-179.56915236502886,-191.56574489764762,2.463844320524845,1.9802629329248869
70,-265.72404313087463,100,7000,17.241050004959106,-231.84826596081257,-180.23941105157138,-192.6251491581223,2.6572404304939248,3.7685184119578774
71,-263.14092153310776,100,7100,17.55308508872986,-232.36558597683907,-181.04775745898485,-193.6183290507277,2.631409221359373,2.5943027562651406
72,-248.69689190387726,100,7200,17.75921320915222,-233.69384422898293,-181.72079008966685,-194.3833090903548,2.4869689230590186,2.3910153726626704
73,-235.09897750616074,100,7300,17.96713399887085,-234.2013839364052,-183.89922675520182,-194.9410579727631,2.350989780689028,1.3593531037419517
74,-90.12290401756763,100,7400,18.189972639083862,-220.63929215818644,-183.18500759243966,-193.52459643282802,0.9012290390989,1.2501912220697389
75,-90.65201951563358,100,7500,18.391913890838623,-216.2244347244501,-182.58177347242832,-192.1529620739321,0.9065201941580773,0.6747769036260248
76,-142.098873347044,100,7600,18.67726445198059,-202.62556228637695,-182.93667500793933,-191.49435564331515,1.420988738446309,1.28000272147425
77,-136.76931085437536,100,7700,18.896259546279907,-189.10812834724783,-183.27378091737629,-190.7836407759263,1.367693107523814,0.09841660614491138
78,-249.39419800043106,100,7800,19.48479151725769,-196.80825712308288,-185.87840681776404,-191.53505817624048,2.493941990653035,2.347662607222678
79,-232.1431466937065,100,7900,19.717461347579956,-195.38412865027786,-187.8644907169044,-192.04908461317044,2.32143147563618,2.3708760306945673
80,-240.53972098976374,100,8000,19.93788480758667,-192.86569643616676,-190.15600472807884,-192.65521756787786,2.405397221464036,2.2476295721231994
81,-252.03080344200134,100,8100,20.2709698677063,-191.75468462705612,-189.45141035676002,-193.38824949224974,2.5203080246439487,2.7077683758666753
82,-259.2831276655197,100,8200,21.124502182006836,-192.81330820322037,-190.37207952201368,-194.1918455675335,2.5928312849013553,2.764063278883049
83,-245.1949462890625,100,8300,21.278761386871338,-193.82290508151056,-192.38951743751764,-194.80634075694954,2.4519494581381287,3.2803158576111313
84,-247.55817306041718,100,8400,21.43256425857544,-209.5664319857955,-195.06685201644896,-195.43433876056224,2.4755817227364147,2.658347883341747
85,-213.62877712398767,100,8500,21.586873054504395,-221.8641077466309,-193.9219058175385,-195.64839097660254,2.1362877686854422,2.139040941347249
86,-138.097217425704,100,8600,21.86973285675049,-221.46394215449692,-192.92541832134128,-194.97919128415023,1.380972174215337,1.1262200953022963
87,-185.340061545372,100,8700,22.029393672943115,-226.32101722359658,-192.73756029337645,-194.86839668945163,1.8534006134199101,2.452488896692415
88,-273.54450714588165,100,8800,22.18944525718689,-228.73604813814163,-194.34254266679287,-195.76244339918378,2.73544507078606,3.006808067598484
89,-259.6064106822014,100,8900,22.34183430671692,-231.48237453699113,-195.87046024858952,-196.479791346184,2.596064115984886,2.644617992464771
90,-267.55319242179394,100,9000,22.496326208114624,-234.18372168019414,-197.3078205165267,-197.26949580257966,2.675531933649838,3.1519724178549713
91,-258.7926980704069,100,9100,22.763052701950073,-234.8599111430347,-198.6433587130904,-197.94557494837994,2.5879269888662573,2.6857933924837725
92,-256.27042508125305,100,9200,22.91409397125244,-234.55864088460802,-200.4944166865945,-198.5795407106938,2.562704253866095,2.3188776747899054
93,-272.06837689876556,100,9300,23.073220014572144,-237.24598394557833,-202.46187239505352,-199.36974325035047,2.720683775807919,2.5104895386330752
94,-197.51512199640274,100,9400,23.261647701263428,-232.2416788391769,-203.24755360879004,-199.35001323701061,1.9751512053143687,2.5178315247067413
95,-216.3879062384367,100,9500,23.45982074737549,-232.5175917506218,-204.28642988033593,-199.52935947913087,2.163879066331755,3.2785023517093803
96,-214.11455963551998,100,9600,23.767245769500732,-240.1193259716034,-205.28550880767406,-199.6812886474266,2.141145604652141,1.9055074471966345
97,-231.32718442380428,100,9700,23.98128366470337,-244.71803825944662,-206.40333538599313,-200.0075349956367,2.313271857922277,2.926390492056481
98,-232.13009092211723,100,9800,24.187195301055908,-240.57659663707017,-208.80217639006673,-200.33531617855996,2.321300922786976,3.130892970612185
99,-138.88898694515228,100,9900,24.400780200958252,-228.50485426336527,-209.37144093595444,-199.7146461863033,1.3888898693293825,1.3205433295301472
100,-136.1131046116352,100,10000,24.59620761871338,-215.3608454823494,-210.13852931596338,-199.07863077055663,1.3611310416591897,1.5066075217726023
101,-150.78517308831215,100,10100,24.918341159820557,-204.5600929841399,-211.20599853232503,-197.89924249451607,1.507851734451943,0.24010595260657477
102,-140.09903413057327,100,10200,25.475157976150513,-192.94295388907193,-212.24341939389706,-196.1660427112505,1.4009903384391464,1.0675763233389366
103,-148.29380440711975,100,10300,26.279943227767944,-180.56549663990737,-213.57487575411795,-195.1480179123208,1.4829380337519344,1.9694336062675988
104,-238.49337112903595,100,10400,26.44767427444458,-184.66332155317068,-216.60325882807373,-195.02111226867885,2.384933705827948,3.026304645841864
105,-233.35441210865974,100,10500,26.600014209747314,-186.35997214019298,-217.6592798836529,-194.90058156106622,2.3335441256974687,2.743562262298209
106,-239.07947479188442,100,10600,26.830822706222534,-188.85646365582943,-218.56256693765522,-195.44204667005687,2.3907947537447916,2.743562262298209
107,-177.90554422140121,100,10700,26.99503517150879,-183.5142996355891,-217.01156305357813,-194.31845374200492,1.7790554449751983,1.862094144863897
108,-182.03933119773865,100,10800,27.164613962173462,-178.50522366315127,-215.3695554678142,-194.64099072564395,1.8203933175511233,1.1951003161595521
109,-175.13961654901505,100,10900,27.351123809814453,-182.13028662353753,-213.73688504740596,-194.6898218207434,1.7513961624718268,2.0813118993765003
110,-89.40455662459135,100,11000,27.503761529922485,-177.45943182483316,-210.3435922768712,-193.84406811516732,0.894045572656712,0.6382356400006386
111,-247.11091628670692,100,11100,27.73213267326355,-187.09200614467264,-210.1264561751485,-195.00325524490327,2.4711091625261528,1.8811989338599138
112,-144.13793593645096,100,11200,27.893667221069336,-187.4958963252604,-208.30092870622875,-195.11994249489157,1.441379355699077,1.9505153616336446
113,-151.8102335780859,100,11300,28.05207633972168,-187.84753924235702,-206.73666176915168,-194.5126382298395,1.5181023309263195,0.8381161450033006
114,-253.80318385362625,100,11400,28.228416681289673,-189.37852051481605,-207.2978490102291,-194.79735386680812,2.5380318403965934,3.5680614442517937
115,-200.81428861618042,100,11500,28.385221481323242,-186.1245081655681,-208.61812290549278,-194.1520457066223,2.008142889735639,2.798082588656454
116,-198.50155121088028,100,11600,28.627012491226196,-182.0667158074677,-207.02640197515487,-193.60506965592504,1.9850155252267185,1.730053395330861
117,-117.58157058060169,100,11700,28.78234076499939,-176.03431844338775,-203.93916038185358,-192.33382006466388,1.1758157097149218,1.8914751258142994
118,-168.11727902293205,100,11800,28.950389623641968,-174.64211322590708,-203.8536477574706,-191.52708908557892,1.6811727834285868,2.402060000457204
119,-172.17843353748322,100,11900,29.109171390533447,-174.3459949247539,-202.36952779978515,-190.969340082407,1.7217843327558353,3.04462634089748
120,-171.45179522037506,100,12000,29.31220245361328,-182.55071878433228,-200.48408284157514,-190.36174694657325,1.7145179510790576,1.5074559274247001
121,-168.55875799059868,100,12100,29.621488094329834,-174.69550295472146,-198.59243957072496,-189.82009851485492,1.6855875846098578,1.5010745863183428
122,-149.8275515139103,100,12200,29.849610328674316,-175.26446451246738,-196.61505276292561,-189.16792142629623,1.4982755177148115,1.4157125761375824
123,-144.18521629273891,100,12300,30.782280921936035,-174.5019627839327,-194.79677753865718,-189.3480021469295,1.4418521598464624,1.2578851071569
124,-136.07061885297298,100,12400,30.945021629333496,-162.72870628386735,-195.7157318353653,-189.45036971390246,1.36070619530591,1.3068665059375077
125,-125.62263185530901,100,12500,31.10972571372986,-155.2095406077802,-196.4151440821588,-189.49845877729356,1.2562263110997418,1.4423641862238057
126,-126.1456510424614,100,12600,31.389994621276855,-147.97395059093833,-196.09607963606715,-189.51637732200325,1.2614565058691993,1.762786433388249
127,-119.90534603595734,100,12700,31.550703763961792,-148.2063281364739,-195.75880033969878,-189.51629062853755,1.1990534515031532,0.7894481774970069
128,-123.93704608082771,100,12800,31.724475145339966,-143.78830484226347,-193.2496573013067,-189.56403205953538,1.2393704588136363,0.8341667764725954
129,-121.2629776597023,100,12900,31.887403964996338,-138.69675925448536,-191.03205392062665,-189.44827231876553,1.2126297704378333,1.5661978777191703
130,-127.18379327654839,100,13000,32.05751132965088,-134.2699590601027,-188.76493536636232,-189.46047004722058,1.2718379266104365,0.8406220711394266
131,-128.57606747746468,100,13100,32.286036252975464,-130.2716900087893,-186.2958406470716,-187.87362550191582,1.2857606710636447,0.6288966680869037
132,-117.38017597794533,100,13200,32.43756937980652,-127.0269524551928,-183.45778161332012,-186.9149305676669,1.173801751247873,2.4387097305491174
133,-257.6224400997162,100,13300,32.59643030166626,-138.37067483589053,-183.7063314895332,-188.04792446352542,2.5762244041237556,2.068307117878734
134,-253.57940983772278,100,13400,32.75060200691223,-150.12155393436552,-183.8267562250793,-189.44680412076414,2.535794104415009,1.861231819618622
135,-231.530777156353,100,13500,32.90437841415405,-160.7123684644699,-184.18479622572661,-189.05335102163255,2.3153077559755797,2.5686417145023053
136,-143.39078684151173,100,13600,33.15134835243225,-162.43688204437495,-184.29066761404275,-188.60804296769203,1.4339078726035612,1.1878850973371582
137,-135.0363361760974,100,13700,33.31185984611511,-163.94998105838894,-183.28459310665727,-188.01107670001684,1.3503633681421727,0.791190152114139
138,-129.91150283068419,100,13800,33.51650834083557,-164.5474267333746,-180.41193302035333,-187.37723784357308,1.2991150396747264,1.576693581948601
139,-135.5266194138676,100,13900,33.71801280975342,-165.97379090879113,-177.93033719498663,-186.90039872178806,1.3552661992963255,1.576693581948601
140,-206.23453004658222,100,14000,33.92187285423279,-173.8788645857945,-176.7039639474824,-187.00589223200456,2.062345317737625,2.6947998598615857
141,-193.83862411230803,100,14100,34.253238677978516,-180.40512024927884,-175.40488246832044,-187.02412059070542,1.9383862358430963,2.6172798170917453
142,-270.08585637807846,100,14200,34.46124196052551,-195.67568828929217,-175.68119109425695,-188.0878038904257,2.700858570509195,2.712146714546825
143,-266.50684970617294,100,14300,34.67920684814453,-196.56412924993782,-175.56996055040509,-189.0159164727293,2.6650685039837554,3.2446684511915604
144,-253.91744083166122,100,14400,35.51091527938843,-196.59793234933167,-176.69800692711024,-189.97278026795016,2.539174408708414,3.0032795957952367
145,-257.33584463596344,100,14500,35.67846727371216,-199.1784390972927,-177.51696569506078,-190.90169778769837,2.5733584601888646,2.8822988537322196
146,-257.6554254293442,100,14600,35.93325710296631,-210.60490295607596,-178.38778301093728,-191.83664590930567,2.5765542572773357,3.000932273733578
147,-249.25967919826508,100,14700,36.10953068733215,-222.02723725829273,-178.7464329064265,-192.5748841462098,2.492596804423035,3.209238811208032
148,-247.7656279206276,100,14800,36.26385760307312,-233.81264976728707,-179.0591436463967,-193.93066001823172,2.477656302819363,2.429375728737676
149,-264.2057783603668,100,14900,36.415942907333374,-246.680565661937,-181.565479474701,-195.46846020532772,2.642057791047298,2.6108870563330586
150,-211.15066088736057,100,15000,36.57015824317932,-247.17217874601482,-183.0662306002155,-196.60237995808944,2.1115066145696777,0.24397874713380865
151,-91.640888646245,100,15100,36.806318521499634,-236.95240519940853,-181.88334491137414,-196.5446717218496,0.9164088828153278,0.9843302175895975
152,-103.93315407633781,100,15200,36.9726939201355,-220.33713496923446,-181.16002731028945,-196.70172335209324,1.039331542822729,1.070984657455675
153,-92.09422820806503,100,15300,37.13202166557312,-202.8958728194237,-180.03603578630836,-196.80545577021314,0.9209422778804288,0.7422916087426503
154,-98.24634391069412,100,15400,37.336835622787476,-187.32876312732697,-177.23109524194152,-196.91717703500763,0.9824634369784748,0.7434138076456326
155,-192.87568536773324,100,15500,37.53403615951538,-180.88274720050396,-176.421520707123,-197.04040029538794,1.928756849687428,2.2986739579589504
156,-187.91767151653767,100,15600,37.82245087623596,-173.9089718092233,-175.39828464161604,-196.98042578963563,1.8791767082561401,1.7861610752422137
157,-176.87412669882178,100,15700,38.031445026397705,-166.67041655927898,-175.37765629116447,-196.19460967237129,1.7687412619463379,1.259810622103647
158,-152.57206428050995,100,15800,38.23144006729126,-157.1510601952672,-174.78831095281987,-195.07893321031705,1.5257206499873959,0.6056659208006465
159,-93.87744927406311,100,15900,38.45057010650635,-140.11822728663682,-173.16306760732084,-193.4499763273634,0.9387744947710307,0.7612548430522362
160,-98.45348213613033,100,16000,38.68929696083069,-128.84850941151382,-173.3440461175516,-191.84381919721142,0.9845348203574978,0.29560344743463335
161,-173.36951285600662,100,16100,39.17340421676636,-137.02137183248996,-171.86921804893763,-190.99783711204304,1.7336951288803335,1.6620347795541153
162,-230.47681498527527,100,16200,39.389992237091064,-149.6757379233837,-173.5959956299141,-190.94846216807142,2.3047681562972198,2.9085298636631647
163,-219.0275786370039,100,16300,39.61612343788147,-162.3690729662776,-174.94034253109245,-190.83850215012208,2.1902757989198935,2.186135686782474
164,-223.09803667664528,100,16400,40.684457302093506,-174.85424224287271,-174.32623958755283,-190.81204429889098,2.230980361152928,0.9548434627301721
165,-208.0379581451416,100,16500,40.84711480140686,-176.37046952061354,-174.47071297813207,-191.5444179418124,2.0803795858850918,2.6180935095621733
166,-203.60999853909016,100,16600,41.092751264572144,-177.9397022228688,-174.57288192469628,-190.79964194992556,2.0361000018329287,2.7611256049827837
167,-207.47397470474243,100,16700,41.261932373046875,-180.99968702346087,-176.37073000717908,-190.15494519451633,2.074739750282137,2.56048826811825
168,-198.35895909368992,100,16800,41.422550201416016,-185.57837650477887,-176.97556360859423,-190.41460568303242,1.9835895880013348,3.0724984183687347
169,-205.20756667852402,100,16900,41.59993314743042,-196.71138824522495,-177.63614627141504,-190.0028370356001,2.05207567746197,1.6627315338203752
170,-200.5789698511362,100,17000,41.76657819747925,-206.92393701672555,-178.21868976403027,-189.35138630280272,2.0057896975476113,1.5048115879507047
171,-133.3135333508253,100,17100,42.01445531845093,-202.9183390662074,-177.5137852712348,-188.0531124209799,1.3331353321480959,1.107267556200899
172,-94.07424683868885,100,17200,42.18721652030945,-189.27808225154877,-176.39871917773038,-186.506885970328,0.9407424705064211,0.838953910789966
173,-126.47652834653854,100,17300,42.37837195396423,-180.02297722250222,-176.04454541880636,-185.42066147873177,1.2647652938232434,0.6205321595980446
174,-124.76886439323425,100,17400,42.55086708068848,-170.19005999416112,-175.8185103296116,-185.76712108248844,1.247688647942877,0.8324385604316171
175,-130.35333454608917,100,17500,42.71366333961487,-162.42159763425587,-175.9131243834272,-186.164134232793,1.303533354085717,1.3579248142084814
176,-126.84276926517487,100,17600,42.95869755744934,-154.74487470686435,-175.92706674788147,-186.01157319197432,1.2684276940647736,1.4163941612472621
177,-128.26681503653526,100,17700,43.13131284713745,-146.82415874004363,-176.09429612789302,-185.9265482337959,1.2826681527998878,1.7988644863890415
178,-124.27031414955854,100,17800,43.31541156768799,-139.4152942456305,-176.10096148926766,-184.67530939528717,1.2427031500393797,1.0491355960235917
179,-126.82999157905579,100,17900,43.48828625679016,-131.57753673568368,-176.2123017676547,-183.62217784414068,1.2682999190623034,1.464867453079622
180,-126.61615020036697,100,18000,43.6533260345459,-124.18125477060676,-176.2009489061311,-182.48294213624672,1.266161512291696,0.8393454212963198
181,-126.79688304662704,100,18100,43.89995336532593,-123.52958974018694,-176.16536521751433,-181.23060293229298,1.2679688371087992,1.0438962487960173
182,-132.48622062802315,100,18200,44.07499575614929,-127.37078711912037,-176.4674861105159,-179.962633861918,1.3248622127905332,1.1549957410527676
183,-119.62323915958405,100,18300,44.27443289756775,-126.6854582004249,-173.70750209171325,-178.7069167906232,1.1962323933006507,0.7714403575610621
184,-125.16467264294624,100,18400,44.48249101638794,-126.72503902539611,-171.13920734781772,-177.4829817864485,1.2516467291051725,0.929003198577608
185,-119.41625040769577,100,18500,45.473363637924194,-125.63133061155676,-168.89691681284458,-176.5408565192856,1.1941625048163163,2.0024206535679663
186,-260.9127289056778,100,18600,45.71494436264038,-139.03832657560707,-171.2473556541279,-177.76901163408533,2.6091272907641514,2.9632592259051513
187,-254.8683649301529,100,18700,45.87032222747803,-151.69848156496883,-173.643996229209,-178.46429466793313,2.548683657317592,2.6309536672023124
188,-260.6866460442543,100,18800,46.039100885391235,-165.3401147544384,-176.2594990934804,-178.33571605691685,2.606866477437202,2.687151909833888
189,-108.6390336304903,100,18900,46.20194959640503,-163.52101895958185,-175.72174737781287,-176.82604228639974,1.086390348754019,1.012569399263585
190,-123.3828431814909,100,19000,46.363619804382324,-163.19768825769424,-174.06471364051103,-175.38433879399673,1.2338284443008478,1.9562867144549598
191,-108.22035248577595,100,19100,46.60901427268982,-161.34003520160914,-172.35234820798038,-173.8786153381504,1.082203535944065,0.13936619820567614
192,-108.47942201793194,100,19200,46.773791790008545,-158.9393553406,-169.12021952077745,-172.4007053075172,1.0847942292069668,1.0187601139774247
193,-141.01903629861772,100,19300,46.94046187400818,-161.07893505450338,-166.61046325262635,-171.09021190151572,1.4101903628779215,1.8806242046942978
194,-179.85083854198456,100,19400,47.09828186035156,-166.5475516444072,-165.12913120683282,-170.91356906697155,1.798508393846975,1.4133167653528202
195,-184.34553849697113,100,19500,47.265557050704956,-173.04048045333474,-163.66932508405299,-170.5931453895569,1.84345539104199,1.8304586072778064
196,-176.57552760839462,100,19600,47.50800943374634,-164.60676032360644,-162.04772712763398,-170.21775506928563,1.765755282162682,1.991729297456179
197,-99.20476013422012,100,19700,47.6688506603241,-149.04039984401317,-159.0466287463531,-168.89653082638978,0.9920476017419796,1.0287879291436115
198,-140.27458404004574,100,19800,47.83333683013916,-136.9991936435923,-156.89680786874146,-167.97797575756908,1.402745840907412,1.470011727694476
199,-196.0619655251503,100,19900,48.00357174873352,-145.7414868330583,-155.53393161203712,-168.54970554336904,1.960619656212504,2.442644031172772
200,-204.96284520626068,100,20000,48.168879985809326,-153.8994870355353,-155.4101752984151,-169.2382029493153,2.0496284530169415,2.0197610479328394
