timestamp,volume_1,volume_2,volume_3,img_left,img_right,tip_x,tip_y,tip_z,base_x,base_y,base_z
1740538683.8900955,110,110,110.25,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_1_1740538683.8900955.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_0_1740538683.8900955.png,8.22922173695683,3.8276411859856747,-9.218316136203224,8.01104496120829,3.423225653260795,-7.468415925328619,"['8.22922173695683', '3.8276411859856747', '-9.218316136203224', '8.01104496120829', '3.423225653260795', '-7.468415925328619', '8.22922173695683', '3.8276411859856747', '-9.218316136203224', '8.01104496120829', '3.423225653260795', '-7.468415925328619']",8.22922173695683,3.8276411859856747,-9.218316136203224,8.01104496120829,3.423225653260795,-7.468415925328619
1740538689.9189363,110,110,110.5,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_1_1740538689.9189363.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_0_1740538689.9189363.png,8.22367810591339,3.812277119019122,-9.207233683635476,8.007903001068309,3.425854379054465,-7.475513038887782,"['8.22367810591339', '3.812277119019122', '-9.207233683635476', '8.007903001068309', '3.425854379054465', '-7.475513038887782', '8.22367810591339', '3.812277119019122', '-9.207233683635476', '8.007903001068309', '3.425854379054465', '-7.475513038887782']",8.22367810591339,3.812277119019122,-9.207233683635476,8.007903001068309,3.425854379054465,-7.475513038887782
1740538695.9479928,110,110,110.75,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_1_1740538695.9479928.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_0_1740538695.9479928.png,8.19647192526547,3.8276717472971336,-9.239550110524828,8.002884184715812,3.430478404603761,-7.486696995823467,"['8.19647192526547', '3.8276717472971336', '-9.239550110524828', '8.002884184715812', '3.430478404603761', '-7.486696995823467', '8.19647192526547', '3.8276717472971336', '-9.239550110524828', '8.002884184715812', '3.430478404603761', '-7.486696995823467']",8.19647192526547,3.8276717472971336,-9.239550110524828,8.002884184715812,3.430478404603761,-7.486696995823467
1740538702.008534,110,110,111.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_1_1740538702.008534.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_0_1740538702.008534.png,8.221835910718033,3.8299432862023357,-9.217903486421427,8.016100635186287,3.4279431425405025,-7.488821626709881,"['8.221835910718033', '3.8299432862023357', '-9.217903486421427', '8.016100635186287', '3.4279431425405025', '-7.488821626709881', '8.221835910718033', '3.8299432862023357', '-9.217903486421427', '8.016100635186287', '3.4279431425405025', '-7.488821626709881']",8.221835910718033,3.8299432862023357,-9.217903486421427,8.016100635186287,3.4279431425405025,-7.488821626709881
1740538708.0056384,110,110,111.25,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_1_1740538708.0056384.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_0_1740538708.0056384.png,8.17772999221718,3.8381001014753315,-9.26245970034508,8.017932171102029,3.4249216322513454,-7.481707710391713,"['8.17772999221718', '3.8381001014753315', '-9.26245970034508', '8.017932171102029', '3.4249216322513454', '-7.481707710391713', '8.17772999221718', '3.8381001014753315', '-9.26245970034508', '8.017932171102029', '3.4249216322513454', '-7.481707710391713']",8.17772999221718,3.8381001014753315,-9.26245970034508,8.017932171102029,3.4249216322513454,-7.481707710391713
1740538713.9703941,110,110,111.5,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_1_1740538713.9703941.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_0_1740538713.9703941.png,8.18242792455086,3.8110045547558498,-9.224602045499044,8.024236225750977,3.4322392187202313,-7.49449854125752,"['8.18242792455086', '3.8110045547558498', '-9.224602045499044', '8.024236225750977', '3.4322392187202313', '-7.49449854125752', '8.18242792455086', '3.8110045547558498', '-9.224602045499044', '8.024236225750977', '3.4322392187202313', '-7.49449854125752']",8.18242792455086,3.8110045547558498,-9.224602045499044,8.024236225750977,3.4322392187202313,-7.49449854125752
1740538719.9352477,110,110,111.75,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_1_1740538719.9352477.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_0_1740538719.9352477.png,8.191597006896094,3.7981705249075084,-9.206440115696322,8.02527486616,3.431068205584206,-7.488730972450246,"['8.191597006896094', '3.7981705249075084', '-9.206440115696322', '8.02527486616', '3.431068205584206', '-7.488730972450246', '8.191597006896094', '3.7981705249075084', '-9.206440115696322', '8.02527486616', '3.431068205584206', '-7.488730972450246']",8.191597006896094,3.7981705249075084,-9.206440115696322,8.02527486616,3.431068205584206,-7.488730972450246
1740538725.948054,110,110,112.0,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_1_1740538725.948054.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_0_1740538725.948054.png,8.155517401761053,3.7715712410178455,-9.183615551787755,8.00504475548791,3.4220334535447923,-7.471091614921665,"['8.155517401761053', '3.7715712410178455', '-9.183615551787755', '8.00504475548791', '3.4220334535447923', '-7.471091614921665', '8.155517401761053', '3.7715712410178455', '-9.183615551787755', '8.00504475548791', '3.4220334535447923', '-7.471091614921665']",8.155517401761053,3.7715712410178455,-9.183615551787755,8.00504475548791,3.4220334535447923,-7.471091614921665
1740538731.992947,110,110,112.25,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_1_1740538731.992947.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_0_1740538731.992947.png,8.132823199700066,3.765146073700412,-9.216198010084733,8.008862615238339,3.433072158694125,-7.495059026595107,"['8.132823199700066', '3.765146073700412', '-9.216198010084733', '8.008862615238339', '3.433072158694125', '-7.495059026595107', '8.132823199700066', '3.765146073700412', '-9.216198010084733', '8.008862615238339', '3.433072158694125', '-7.495059026595107']",8.132823199700066,3.765146073700412,-9.216198010084733,8.008862615238339,3.433072158694125,-7.495059026595107
1740538738.0378218,110,110,112.5,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_1_1740538738.0378218.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-26_13-56-18\cam_0_1740538738.0378218.png,8.04074403940391,3.7434117073666817,-9.253182075155005,8.010761437095136,3.434227243454772,-7.4989833711321445,"['8.04074403940391', '3.7434117073666817', '-9.253182075155005', '8.010761437095136', '3.434227243454772', '-7.4989833711321445', '8.04074403940391', '3.7434117073666817', '-9.253182075155005', '8.010761437095136', '3.434227243454772', '-7.4989833711321445']",8.04074403940391,3.7434117073666817,-9.253182075155005,8.010761437095136,3.434227243454772,-7.4989833711321445
