T,rod1_torque_x,rod1_torque_y,rod2_torque_x,rod2_torque_y,tip_position_x,tip_position_y,tip_position_z,tip_velocity_x,tip_velocity_y,tip_velocity_z
27.40000000034782,-0.00925865144706117,0.010458890388847637,0.009258651447060385,-0.010458890388847236,0.25635713132026694,0.284225444129017,-0.674135271970085,-0.23819687797571407,-0.22009499950711536,-0.2279741328573075
27.420000000348484,-0.009140192479099267,0.010334997148316528,0.009140192479098464,-0.010334997148316117,0.251587117800228,0.27981058431533556,-0.6786427926418427,-0.23871620311846795,-0.22129653829605822,-0.22288337118528526
27.440000000349148,-0.009021729498211258,0.010211271998287395,0.009021729498210455,-0.010211271998286968,0.24681037217645402,0.27537559743928264,-0.6830526584629425,-0.23889675070566796,-0.22213605830499297,-0.2181771438360692
27.46000000034981,-0.008902864849898754,0.010087222382960271,0.008902864849897966,-0.01008722238295984,0.24202963082095671,0.2709233629796737,-0.6873667758480965,-0.2391277334902714,-0.2230342567942375,-0.21329102076526102
27.480000000350476,-0.008783748340064566,0.00996304570178903,0.00878374834006379,-0.009963045701788584,0.2372455056665858,0.2664544615771762,-0.691583969898228,-0.23925437255877033,-0.22382349874150412,-0.20845689886500285
27.50000000035114,-0.00866432601630617,0.009838668467412602,0.008664326016305457,-0.009838668467412192,0.23246052742674264,0.2619715634514612,-0.6957059974484829,-0.23920522680522993,-0.22442527093874434,-0.2037882824735453
27.520000000351803,-0.008544555342161383,0.009714042409192722,0.00854455534216068,-0.009714042409192318,0.22767520175598632,0.25747512897258396,-0.699731383709213,-0.23917236142555592,-0.2250491524065135,-0.19898572558377
27.540000000352467,-0.008424211522550261,0.009588876815760736,0.008424211522549546,-0.009588876815760332,0.22289279320320254,0.25296864522329426,-0.7036632615134149,-0.23904568340071677,-0.22557494055254476,-0.19422022480370482
27.56000000035313,-0.008303448661092503,0.009463368518247476,0.008303448661091777,-0.009463368518247039,0.21811341547398252,0.24845214539001767,-0.7074994631634213,-0.2388342573333015,-0.22601214329426508,-0.18948060733169733
27.580000000353795,-0.008182327110678723,0.009337587416058678,0.008182327110678006,-0.009337587416058227,0.2133391846106186,0.24392786442022393,-0.7112412753889549,-0.23852534053360508,-0.22634655658273126,-0.18479233451072352
27.60000000035446,-0.008060594150650007,0.00921119585541127,0.008060594150649292,-0.009211195855410801,0.20857223777109693,0.2393980701385537,-0.7148900461766942,-0.23814883069916518,-0.22661095006676635,-0.18010197586599336
27.620000000355123,-0.007938617941576924,0.009084675546177583,0.007938617941576208,-0.009084675546177113,0.2038129160117811,0.2348630422589893,-0.7184439237639753,-0.23771435988577141,-0.22681592537290932,-0.1753944602251882
27.640000000355787,-0.007815965951083319,0.008957428500642755,0.007815965951082625,-0.008957428500642316,0.19906453184753575,0.23032636774571855,-0.7219066084497303,-0.23717750626425296,-0.22691186280255007,-0.17075056255338933
27.66000000035645,-0.007693019296843275,0.00882995982264136,0.007693019296842605,-0.008829959822640928,0.1943273363670222,0.225788232545559,-0.7252760614902426,-0.23653880525544696,-0.22689882232382552,-0.16618048808044708
27.680000000357115,-0.007569679507150548,0.008702111343405969,0.007569679507149901,-0.008702111343405546,0.18960356223514532,0.22125103625372566,-0.7285541311475425,-0.23579973841495397,-0.22677786827981436,-0.16168428199083146
27.70000000035778,-0.007445934019108327,0.008573858372277036,0.007445934019107698,-0.008573858372276633,0.18489444010012637,0.2167160638759913,-0.731740680264393,-0.235057935453544,-0.2266587332377145,-0.1570634835970586
27.720000000358443,-0.0073219776707780055,0.008445448161413576,0.007321977670777368,-0.008445448161413162,0.180201568445201,0.21218502026257102,-0.7348364570976686,-0.23417637184266202,-0.2263865881070314,-0.15260717808418187
27.740000000359107,-0.007197610248963935,0.008316576093973902,0.007197610248963331,-0.008316576093973465,0.1755268267309843,0.20765993482815218,-0.7378428260518618,-0.2333545188209234,-0.2261872761339778,-0.14787840310509323
