timestamp,volume_1,volume_2,volume_3,pressure_1,pressure_2,pressure_3,img_left,img_right,tip_x,tip_y,tip_z,base_x,base_y,base_z
1740638894.9160607,114,114,114,6.078997020770636,7.392328736296217,6.958050216976569,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_0_1740638894.9160607.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_1_1740638894.9160607.png,8.227515,4.108507,-9.315143,8.092597,3.4163816,-7.492409
1740638900.8820102,114,114,114.0,6.0881811586414445,7.394952775687876,6.973794453326526,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_0_1740638900.8820102.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_1_1740638900.8820102.png,8.206334,4.117106,-9.334946,8.088529,3.413582,-7.4840093
1740638906.5761306,114,114,114.26666666666667,6.0619407647248496,7.305735436371453,7.405448933254514,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_0_1740638906.5761306.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_1_1740638906.5761306.png,8.180123,4.0557284,-9.264216,8.08676,3.4175608,-7.4825716
1740638912.2545342,114,114,114.53333333333333,6.008147957195829,7.244070510667455,7.820047157136715,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_0_1740638912.2545342.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_1_1740638912.2545342.png,8.075203,3.980064,-9.2288065,7.708238,3.6457202,-10.438321
1740638917.9483392,114,114,114.8,5.9176185981835765,7.190277703138435,8.21365306588564,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_0_1740638917.9483392.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_1_1740638917.9483392.png,7.9887853,3.9437711,-9.267855,8.083031,3.4116557,-7.4777966
1740638923.658084,114,114,115.06666666666666,5.806096924038048,7.123364698651118,8.577082521630482,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_0_1740638923.658084.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_1_1740638923.658084.png,7.9102545,3.865385,-9.219012,8.065415,3.4133856,-7.471358
1740638929.3842402,114,114,115.33333333333333,5.688015151413371,7.064323812338779,8.939199957679492,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_0_1740638929.3842402.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_1_1740638929.3842402.png,7.8441105,3.8390095,-9.253446,8.086575,3.4148233,-7.485822
1740638935.1103072,114,114,115.6,5.559437221222055,6.996098788155632,9.282949117986886,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_0_1740638935.1103072.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_1_1740638935.1103072.png,7.740139,3.6812503,-9.110245,7.7297626,3.7149544,-10.488156
1740638940.8361986,114,114,115.86666666666666,5.43085929103074,6.934433862451634,9.617514140423474,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_0_1740638940.8361986.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_1_1740638940.8361986.png,7.7389727,3.663751,-9.127871,8.087874,3.4197407,-7.4869246
1740638946.5464497,114,114,116.13333333333334,5.299657321447764,6.860960759485168,9.944207044685081,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_0_1740638946.5464497.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-02-27_17-47-52\cam_1_1740638946.5464497.png,7.684725,3.5760705,-9.074631,8.087151,3.416781,-7.484508
